source,target,tgt_lng
Chromatic Orb,幻色石,zh-TW
Clear Oil,清透油瓶,zh-TW
Coin of Desecration,玷污之硬幣,zh-TW
Coin of Knowledge,知識之硬幣,zh-TW
Coin of Power,力量之硬幣,zh-TW
Coin of Restoration,恢復之硬幣,zh-TW
Coin of Skill,技巧之硬幣,zh-TW
Concurrent Players,Concurrent Players,zh-TW
Corroded Fossil,斑駁化石,zh-TW
Cosmic Fragment,宇宙碎片,zh-TW
Costly Curio,昂貴古玩,zh-TW
Council of Cats,貓咪議會,zh-TW
Coveted Possession,飢渴之佔,zh-TW
Crescent Splinter,新月裂片,zh-TW
Crimson Oil,緋紅油瓶,zh-TW
Crusader's Exalted Orb,聖戰士的崇高石,zh-TW
Crystallised Rancour,晶化仇怨,zh-TW
Cursed Words,髒話,zh-TW
Damnation,咒縛,zh-TW
Dark Dreams,漆黑夢魘,zh-TW
Dark Temptation,暗黑的誘惑,zh-TW
Darker Half,晦暗不明,zh-TW
Deadly Joy,致命喜悅,zh-TW
Deafening Essence of Anger,憤怒之破空精髓,zh-TW
Deafening Essence of Anguish,煎熬之破空精髓,zh-TW
Deafening Essence of Contempt,輕視之破空精髓,zh-TW
Deafening Essence of Doubt,疑惑之破空精髓,zh-TW
Deafening Essence of Dread,忌憚之破空精髓,zh-TW
Deafening Essence of Envy,忌妒之破空精髓,zh-TW
Deafening Essence of Fear,恐懼之破空精髓,zh-TW
Deafening Essence of Greed,貪婪之破空精髓,zh-TW
Deafening Essence of Hatred,憎恨之破空精髓,zh-TW
Deafening Essence of Loathing,厭惡之破空精髓,zh-TW
Deafening Essence of Misery,悽慘之破空精髓,zh-TW
Deafening Essence of Rage,肆虐之破空精髓,zh-TW
Deafening Essence of Scorn,傲視之破空精髓,zh-TW
Deafening Essence of Sorrow,哀惜之破空精髓,zh-TW
Deafening Essence of Spite,刻毒之破空精髓,zh-TW
Deafening Essence of Suffering,苦難之破空精髓,zh-TW
Deafening Essence of Torment,折磨之破空精髓,zh-TW
Deafening Essence of Woe,悲痛之破空精髓,zh-TW
Deafening Essence of Wrath,雷霆之破空精髓,zh-TW
Deafening Essence of Zeal,熱情之破空精髓,zh-TW
Death,死亡,zh-TW
Deathly Designs,致死記號,zh-TW
Decaying Fragment,腐朽碎片,zh-TW
Dedication to the Goddess,女神奉獻,zh-TW
Deft Fossil,靈巧化石,zh-TW
Delirium Orb,譫妄玉,zh-TW
Delirium Scarab,聖甲蟲：譫妄,zh-TW
Delirium Scarab of Delusions,聖甲蟲：幻覺譫妄,zh-TW
Delirium Scarab of Mania,聖甲蟲：狂熱譫妄,zh-TW
Delirium Scarab of Neuroses,聖甲蟲：神經譫妄,zh-TW
Delirium Scarab of Paranoia,聖甲蟲：偏執譫妄,zh-TW
Dementophobia,癡呆症,zh-TW
Demigod's Wager,昇華的賭注,zh-TW
Dense Fossil,稠密化石,zh-TW
Desecrated Virtue,褻瀆的美德,zh-TW
Desperate Crusade,絕望遠征,zh-TW
Destined to Crumble,殞落的命運,zh-TW
Devouring Fragment,吞噬碎片,zh-TW
Dextral Catalyst,右旋催化劑,zh-TW
Dialla's Subjugation,達拉之訓,zh-TW
Disdain,蔑視,zh-TW
Divination Scarab of Pilfering,聖甲蟲：盜竊命運,zh-TW
Divination Scarab of Plenty,聖甲蟲：富饒命運,zh-TW
Divination Scarab of The Cloister,聖甲蟲：迴廊命運,zh-TW
Divine Beauty,神聖之美,zh-TW
Divine Justice,神判,zh-TW
Divine Vessel,眾神聖器,zh-TW
Diviner's Delirium Orb,聖人之譫妄玉,zh-TW
Doedre's Madness,德瑞競之狂,zh-TW
Domination Scarab,聖甲蟲：支配,zh-TW
Domination Scarab of Apparitions,聖甲蟲：映像支配,zh-TW
Domination Scarab of Evolution,聖甲蟲：進化支配,zh-TW
Domination Scarab of Terrors,聖甲蟲：惡懼支配,zh-TW
Doryani's Epiphany,多里亞尼的頓悟,zh-TW
Draped in Dreams,披夢,zh-TW
Drox's Crest,圖拉克斯刻紋,zh-TW
Duality,雙重性,zh-TW
Dying Anguish,消逝之怒,zh-TW
Dying Light,垂死之光,zh-TW
Earth Drinker,大地吞食者,zh-TW
Echo of Loneliness,孤獨之迴響,zh-TW
Echo of Reverence,敬畏之迴響,zh-TW
Echo of Trauma,創傷之迴響,zh-TW
Echoes of Love,愛我請舉手,zh-TW
Economy,Economy,zh-TW
Edit,Edit,zh-TW
Elder's Exalted Orb,尊師的崇高石,zh-TW
Eldritch Chaos Orb,異能混沌石,zh-TW
Eldritch Exalted Orb,異能崇高石,zh-TW
Eldritch Orb of Annulment,異能無效石,zh-TW
Eldritch Perfection,完美異能,zh-TW
Emperor of Purity,純潔帝王,zh-TW
Emperor's Luck,帝運,zh-TW
Endless Night,無盡的夜晚,zh-TW
Enkindling Orb,點燃石,zh-TW
Enshrouded Astrolabe,壟罩星盤,zh-TW
Essence of Delirium,譫妄精髓,zh-TW
Essence of Desolation,荒蕪精髓,zh-TW
Essence of Horror,極恐精髓,zh-TW
Essence of Hysteria,浮誇精髓,zh-TW
Essence of Insanity,錯亂精髓,zh-TW
Essence Scarab,聖甲蟲：精髓,zh-TW
Essence Scarab of Adaptation,聖甲蟲：適性精髓,zh-TW
Essence Scarab of Ascent,聖甲蟲：上升精髓,zh-TW
Essence Scarab of Calcification,聖甲蟲：鈣化精髓,zh-TW
Essence Scarab of Stability,聖甲蟲：穩定精髓,zh-TW
Etched in Blood,腐爛於血,zh-TW
Eternal Bonds,永恆之繫,zh-TW
Eternal Orb,永恆寶珠,zh-TW
Ever-Changing,千變萬化,zh-TW
Exalted Shard,崇高石碎片,zh-TW
Exceptional,Exceptional,zh-TW
Exceptional Eldritch Ember,卓越異能灰燼,zh-TW
Exceptional Eldritch Ichor,卓越異能靈液,zh-TW
Exotic Coinage,異域幣鑄,zh-TW
Expedition Scarab,聖甲蟲：探險,zh-TW
Expedition Scarab of Archaeology,聖甲蟲：考古探險,zh-TW
Expedition Scarab of Infusion,聖甲蟲：注能探險,zh-TW
Expedition Scarab of Runefinding,聖甲蟲：尋符探險,zh-TW
Expedition Scarab of Verisium Powder,聖甲蟲：維里西姆粉末探險,zh-TW
Faceted Fossil,雕琢化石,zh-TW
Fateful Meeting,命運大會,zh-TW
Father's Love,父愛,zh-TW
Fertile Catalyst,富饒的催化劑,zh-TW
Fine Delirium Orb,精良之譫妄玉,zh-TW
Fire Of Unknown Origin,神秘之火的起源,zh-TW
Flesh of Xesht,烈許之血肉,zh-TW
Forbidden Power,禁忌之力,zh-TW
Fossilised Delirium Orb,石化之譫妄玉,zh-TW
Foulborn Exalted Orb,穢生崇高石,zh-TW
Foulborn Orb of Augmentation,穢生增幅石,zh-TW
Foulborn Regal Orb,穢生富豪石,zh-TW
Fractured Fossil,破裂化石,zh-TW
Fracturing Orb,破裂石,zh-TW
Fracturing Shard,破裂石碎片,zh-TW
Fragment of Constriction,干擾斷片,zh-TW
Fragment of Emptiness,空虛斷片,zh-TW
Fragment of Enslavement,奴役斷片,zh-TW
Fragment of Eradication,根除斷片,zh-TW
Fragment of Knowledge,智慧斷片,zh-TW
Fragment of Purification,淨化斷片,zh-TW
Fragment of Shape,雕塑斷片,zh-TW
Fragment of Terror,恐懼斷片,zh-TW
Fragment of the Chimera,奇美拉斷片,zh-TW
Fragment of the Hydra,九頭蛇斷片,zh-TW
Fragment of the Minotaur,牛頭斷片,zh-TW
Fragment of the Phoenix,鳳凰斷片,zh-TW
Fragmented Delirium Orb,碎片之譫妄玉,zh-TW
Friendship,友誼小船,zh-TW
Frigid Fossil,寒風化石,zh-TW
From Bone to Ashes,骨頭燒到灰燼,zh-TW
Fruiting Astrolabe,碩果星盤,zh-TW
Fundamental Fossil,根本化石,zh-TW
Fungal Astrolabe,菌群星盤,zh-TW
Further Invention,進步發明,zh-TW
Gemcutter's Mercy,寶石匠的憐憫,zh-TW
Gemcutter's Prism,寶石匠的稜鏡,zh-TW
Gemcutter's Promise,寶石匠的允諾,zh-TW
GGG Tracker,GGG Tracker,zh-TW
Gift of Asenath,安賽娜絲贈禮,zh-TW
Gift of the Gemling Queen,寶石皇后的贈禮,zh-TW
Gift to the Goddess,女神之贈,zh-TW
Gilded Fossil,鑲金化石,zh-TW
Glassblower's Bauble,玻璃彈珠,zh-TW
Glimmer of Hope,希望微光,zh-TW
Glyphic Fossil,雕紋化石,zh-TW
Golden Oil,金黃油瓶,zh-TW
Grand Eldritch Ember,宏偉異能灰燼,zh-TW
Grand Eldritch Ichor,宏偉異能靈液,zh-TW
Grasping Astrolabe,執掌星盤,zh-TW
Grave Knowledge,亡靈智慧,zh-TW
Greater Eldritch Ember,高階異能灰燼,zh-TW
Greater Eldritch Ichor,高階異能靈液,zh-TW
Guardian's Challenge,守護者的挑戰,zh-TW
Harmony of Souls,靈魂和諧,zh-TW
Harvest Scarab,聖甲蟲：豐收,zh-TW
Harvest Scarab of Cornucopia,聖甲蟲：富饒豐收,zh-TW
Harvest Scarab of Doubling,聖甲蟲：倍增豐收,zh-TW
Haunting Shadows,黑影纏繞,zh-TW
Her Mask,她的面具,zh-TW
Heterochromia,陰陽眼,zh-TW
Hinekora's Lock,悉妮蔻拉的髮絲,zh-TW
History,歷史,zh-TW
Hivebrain Gland,巢裔主腦腺體,zh-TW
Hollow Fossil,鏤空化石,zh-TW
Home,家園,zh-TW
Hope,希望,zh-TW
Horned Scarab of Awakening,聖甲蟲：覺醒犄角,zh-TW
Horned Scarab of Bloodlines,聖甲蟲：血統犄角,zh-TW
Horned Scarab of Glittering,聖甲蟲：閃亮犄角,zh-TW
Horned Scarab of Nemeses,聖甲蟲：復仇犄角,zh-TW
Horned Scarab of Pandemonium,聖甲蟲：萬劫犄角,zh-TW
Horned Scarab of Preservation,聖甲蟲：庇護犄角,zh-TW
Horned Scarab of Tradition,聖甲蟲：傳統犄角,zh-TW
Horticrafting,園藝,zh-TW
House of Mirrors,明鏡,zh-TW
Hubris,狂妄,zh-TW
Humility,謙遜,zh-TW
Hunter's Exalted Orb,狩獵者的崇高石,zh-TW
Hunter's Resolve,獵者之願,zh-TW
Hunter's Reward,獵人的獎賞,zh-TW
I See Brothers,來了兄弟,zh-TW
Imbued Catalyst,充能的催化劑,zh-TW
Immortal Resolve,不朽決心,zh-TW
Imperfect Memories,不完美的回憶,zh-TW
Imperial Delirium Orb,帝王之譫妄玉,zh-TW
Imperial Legacy,不朽聖物,zh-TW
Incursion Scarab,聖甲蟲：穿越,zh-TW
Incursion Scarab of Champions,聖甲蟲：鬥士穿越,zh-TW
Incursion Scarab of Invasion,聖甲蟲：侵略穿越,zh-TW
Incursion Scarab of Timelines,聖甲蟲：時間線穿越,zh-TW
Indigo Oil,靛青油瓶,zh-TW
Influencing Scarab of Hordes,聖甲蟲：群集感染,zh-TW
Influencing Scarab of Interference,聖甲蟲：干預感染,zh-TW
Influencing Scarab of the Elder,聖甲蟲：尊師感染,zh-TW
Influencing Scarab of the Shaper,聖甲蟲：塑界感染,zh-TW
Instilling Orb,滴注石,zh-TW
Intrinsic Catalyst,本質的催化劑,zh-TW
Jack in the Box,驚喜盒,zh-TW
Jagged Fossil,鋸齒化石,zh-TW
Jeweller's Delirium Orb,飾品之譫妄玉,zh-TW
Jeweller's Orb,工匠石,zh-TW
Journey Tattoo of the Body,軀體的歷練紋身,zh-TW
Journey Tattoo of the Mind,心智的歷練紋身,zh-TW
Journey Tattoo of the Soul,靈魂的歷練紋身,zh-TW
Judging Voices,審判之聲,zh-TW
Justified Ambition,正義野心,zh-TW
Kalguuran Delirium Orb,卡爾葛之譫妄玉,zh-TW
Kalguuran Scarab,聖甲蟲：卡爾葛,zh-TW
Kalguuran Scarab of Enriching,聖甲蟲：富裕卡爾葛,zh-TW
Kalguuran Scarab of Guarded Riches,聖甲蟲：守衛財寶卡爾葛,zh-TW
Kalguuran Scarab of Refinement,聖甲蟲：精化卡爾葛,zh-TW
Keeper's Corruption,守護者的腐敗,zh-TW
Lachrymal Necrosis,鐵骨心腸,zh-TW
Lantador's Lost Love,蘭塔朵迷惘之愛,zh-TW
Last Hope,最後希望,zh-TW
Last Stand,最後一博,zh-TW
Left to Fate,聽天由命,zh-TW
Legion Scarab,聖甲蟲：戰亂,zh-TW
Legion Scarab of Eternal Conflict,聖甲蟲：永恆鬥爭戰亂,zh-TW
Legion Scarab of Officers,聖甲蟲：幹部戰亂,zh-TW
Legion Scarab of The Sekhema,聖甲蟲：絲克瑪戰亂,zh-TW
Legion Scarab of Treasures,聖甲蟲：寶藏戰亂,zh-TW
Lesser Eldritch Ember,低階異能灰燼,zh-TW
Lesser Eldritch Ichor,低階異能靈液,zh-TW
Lethean Temptation,絕境誘惑,zh-TW
Light and Truth,光與諦,zh-TW
Lightless Astrolabe,無光星盤,zh-TW
Lingering Remnants,殘墟,zh-TW
Lonely Fragment,孤獨碎片,zh-TW
Lonely Warrior,孤軍奮戰,zh-TW
Lost Worlds,失落帝國,zh-TW
Love Through Ice,冰冷愛戀,zh-TW
Loyalty,忠誠,zh-TW
Lucent Fossil,明透化石,zh-TW
Lucky Bastion,幸運壁壘,zh-TW
Lucky Connections,好運連連,zh-TW
Lucky Deck,幸運牌組,zh-TW
Luminous Trove,輝煌寶藏,zh-TW
Lysah's Respite,莉莎之息,zh-TW
Magnum Opus,巨著,zh-TW
Man With Bear,熊男,zh-TW
Maps,地圖,zh-TW
Matryoshka,俄羅斯娃娃,zh-TW
Maven's Chisel of Avarice,釋界之貪婪鑿,zh-TW
Maven's Chisel of Divination,釋界之占卜鑿,zh-TW
Maven's Chisel of Procurement,釋界之採購鑿,zh-TW
Maven's Chisel of Proliferation,釋界之增值鑿,zh-TW
Maven's Chisel of Scarabs,釋界之聖甲蟲鑿,zh-TW
Mawr Blaidd,茂爾．佈雷德,zh-TW
Memory of Loneliness,孤獨之記憶,zh-TW
Memory of Reverence,敬畏之記憶,zh-TW
Memory of Trauma,創傷之記憶,zh-TW
Merciless Armament,無情軍械,zh-TW
Metallic Fossil,金鋼化石,zh-TW
Metamods,工藝互動,zh-TW
Might is Right,正氣,zh-TW
Mirror Shard,魔鏡碎片,zh-TW
Misery in Darkness,黑暗中的苦難,zh-TW
Mitts,手套,zh-TW
Modifiers,詞綴,zh-TW
Monochrome,非黑即白,zh-TW
More is Never Enough,貪婪無盡,zh-TW
Mortal Grief,凡人的哀傷,zh-TW
Mortal Hope,凡人的希望,zh-TW
Mortal Ignorance,凡人的無知,zh-TW
Mortal Rage,凡人的憤怒,zh-TW
Muttering Essence of Anger,憤怒之呢喃精髓,zh-TW
Muttering Essence of Contempt,輕視之呢喃精髓,zh-TW
Muttering Essence of Fear,恐懼之呢喃精髓,zh-TW
Muttering Essence of Greed,貪婪之呢喃精髓,zh-TW
Muttering Essence of Hatred,憎恨之呢喃精髓,zh-TW
Muttering Essence of Sorrow,哀惜之呢喃精髓,zh-TW
Muttering Essence of Torment,折磨之呢喃精髓,zh-TW
Muttering Essence of Woe,悲痛之呢喃精髓,zh-TW
Nameless Astrolabe,無名星盤,zh-TW
No Traces,無痕,zh-TW
Nook's Crown,邊緣之冠,zh-TW
Noxious Catalyst,毒性催化劑,zh-TW
Obscured Delirium Orb,晦澀之譫妄玉,zh-TW
Offering to the Goddess,女神祭品,zh-TW
Oil,油瓶,zh-TW
Omen of Adrenaline,腎上腺素之預兆,zh-TW
Omen of Amelioration,改善之預兆,zh-TW
Omen of Blanching,白化之預兆,zh-TW
Omen of Brilliance,光輝之預兆,zh-TW
Omen of Connections,連結之預兆,zh-TW
Omen of Death's Door,死者大門之預兆,zh-TW
Omen of Death-dancing,死舞之預兆,zh-TW
Omen of Fortune,財富之預兆,zh-TW
Omen of Refreshment,提神之預兆,zh-TW
Omen of Return,返回之預兆,zh-TW
Omen of the Jeweller,工匠之預兆,zh-TW
Omen of the Soul Devourer,嗜魂者之預兆,zh-TW
One Last Score,最後一票,zh-TW
Opalescent Oil,乳白油瓶,zh-TW
Opulent Fossil,華麗化石,zh-TW
Orb of Alteration,改造石,zh-TW
Orb of Binding,束縛石,zh-TW
Orb of Chance,機會石,zh-TW
Orb of Conflict,衝突寶珠,zh-TW
Orb of Dominance,支配之玉,zh-TW
Orb of Fusing,鏈結石,zh-TW
Orb of Intention,意志石,zh-TW
Orb of Regret,後悔石,zh-TW
Orb of Remembrance,回想石,zh-TW
Orb of Scouring,重鑄石,zh-TW
Orb of Transmutation,蛻變石,zh-TW
Orb of Unmaking,撤銷石,zh-TW
Orb of Unravelling,拆解石,zh-TW
Outfoxed,反被算計,zh-TW
Parasitic Passengers,寄生旅人,zh-TW
Peaceful Moments,平靜時刻,zh-TW
Perfection,完美無瑕,zh-TW
Poisoned Faith,有毒信仰,zh-TW
Portal Scroll,傳送卷軸,zh-TW
Potent Alchemical Resonator,增幅煉金鑄新儀,zh-TW
Potent Chaotic Resonator,增幅混沌鑄新儀,zh-TW
Powerful Alchemical Resonator,強力煉金鑄新儀,zh-TW
Powerful Chaotic Resonator,強力混沌鑄新儀,zh-TW
Prejudice,偏見,zh-TW
Pride Before the Fall,驕者必敗,zh-TW
Pride of the First Ones,初始者的驕傲,zh-TW
Primal Crystallised Lifeforce,原始結晶生靈之力,zh-TW
Primal Delirium Orb,初始之譫妄玉,zh-TW
Prime Alchemical Resonator,終極煉金鑄新儀,zh-TW
Prime Chaotic Resonator,終極混沌鑄新儀,zh-TW
Primitive Alchemical Resonator,原始煉金鑄新儀,zh-TW
Primitive Chaotic Resonator,原始混沌鑄新儀,zh-TW
Prismatic Catalyst,多稜的催化劑,zh-TW
Prismatic Fossil,三相化石,zh-TW
Prismatic Oil,三相之油,zh-TW
Pristine Fossil,原始化石,zh-TW
Privacy,Privacy,zh-TW
Prometheus' Armoury,普羅米修斯的裝甲庫,zh-TW
Prosperity,興盛,zh-TW
Quest,任務,zh-TW
Rain of Chaos,混沌之雨,zh-TW
Rain Tempter,誘惑之雨,zh-TW
Rats,鼠輩,zh-TW
Reality Fragment,現實碎片,zh-TW
Rebirth,重生,zh-TW
Rebirth and Renewal,重生與復興,zh-TW
Reckless Ambition,魯莽的野心,zh-TW
Redeemer's Exalted Orb,救贖者的崇高石,zh-TW
Reflecting Mist,映像迷霧,zh-TW
Reflection of the Heart,心之倒影,zh-TW
Reflective Oil,映像油瓶,zh-TW
Refracting Fog,折射之霧,zh-TW
Regal Orb,富豪石,zh-TW
Regal Shard,富豪石碎片,zh-TW
Remembrance,我懷念的,zh-TW
Reverent Fragment,敬畏碎片,zh-TW
Ritual Scarab of Abundance,聖甲蟲：繁榮祭祀,zh-TW
Ritual Scarab of Corpses,聖甲蟲：荒屍祭祀,zh-TW
Ritual Scarab of Selectiveness,聖甲蟲：揀選祭祀,zh-TW
Ritual Scarab of Wisps,聖甲蟲：妖精祭祀,zh-TW
Ritual Splinter,祭祀裂片,zh-TW
Ritual Vessel,祭祀碑器,zh-TW
Rogue's Marker,盜賊之印,zh-TW
Runegraft of Bellows,轟鳴符文之結,zh-TW
Runegraft of Blasphemy,瀆神符文之結,zh-TW
Runegraft of Connection,聯繫符文之結,zh-TW
Runegraft of Consecration,奉獻符文之結,zh-TW
Runegraft of Fury,憤怒符文之結,zh-TW
Runegraft of Gemcraft,寶石工藝符文之結,zh-TW
Runegraft of Loyalty,忠誠符文之結,zh-TW
Runegraft of Quaffing,狂飲符文之結,zh-TW
Runegraft of Rallying,召集符文之結,zh-TW
Runegraft of Refraction,折射符文之結,zh-TW
Runegraft of Restitching,重新縫合符文之結,zh-TW
Runegraft of Resurgence,復甦符文之結,zh-TW
Runegraft of Rotblood,腐血符文之結,zh-TW
Runegraft of Stability,穩定符文之結,zh-TW
Runegraft of Suffering,折磨符文之結,zh-TW
Runegraft of the Agile,迅敏符文之結,zh-TW
Runegraft of the Angler,長竿符文之結,zh-TW
Runegraft of the Bound,緊密符文之結,zh-TW
Runegraft of the Combatant,戰鬥者符文之結,zh-TW
Runegraft of the Fortress,堡壘符文之結,zh-TW
Runegraft of the Imbued,灌注符文之結,zh-TW
Runegraft of the Jeweller,工匠符文之結,zh-TW
Runegraft of the Novamark,星印符文之結,zh-TW
Runegraft of the River,河川符文之結,zh-TW
Runegraft of the Sinistral,左旋符文之結,zh-TW
Runegraft of the Soulwick,魂芯符文之結,zh-TW
Runegraft of the Spellbound,魔縛符文之結,zh-TW
Runegraft of the Warp,扭曲符文之結,zh-TW
Runegraft of the Witchmark,巫印符文之結,zh-TW
Runegraft of Time,時間符文之結,zh-TW
Runegraft of Treachery,背信符文之結,zh-TW
Runic Astrolabe,符文星盤,zh-TW
Runic Luck,符文之運,zh-TW
Ruthless mode,Ruthless mode,zh-TW
Sacred Blossom,神聖之花,zh-TW
Sacred Crystallised Lifeforce,神聖結晶生靈之力,zh-TW
Sacred Orb,聖玉,zh-TW
Sacrifice at Dawn,黎明的奉獻,zh-TW
Sacrifice at Dusk,黃昏的奉獻,zh-TW
Sacrifice at Midnight,午夜的奉獻,zh-TW
Sacrifice at Noon,正午的奉獻,zh-TW
Sambodhi's Vow,菩提誓約,zh-TW
Sambodhi's Wisdom,菩提的智慧,zh-TW
Sanctified Fossil,神聖化石,zh-TW
Scarab of Adversaries,聖甲蟲：敵手,zh-TW
Scarab of Divinity,聖甲蟲：神聖,zh-TW
Scarab of Hunted Traitors,聖甲蟲：通緝叛徒,zh-TW
Scarab of Monstrous Lineage,聖甲蟲：畸形血脈,zh-TW
Scarab of Radiant Storms,聖甲蟲：光輝風暴,zh-TW
Scarab of Stability,聖甲蟲：穩定,zh-TW
Scarab of the Dextral,聖甲蟲：右旋,zh-TW
Scarab of the Sinistral,聖甲蟲：左旋,zh-TW
Scarab of Wisps,聖甲蟲：妖精,zh-TW
Scholar of the Seas,海洋學者,zh-TW
Scorched Fossil,暴炎化石,zh-TW
Scrap Metal,廢金屬,zh-TW
Screaming Essence of Anger,憤怒之咆哮精髓,zh-TW
Screaming Essence of Anguish,煎熬之咆哮精髓,zh-TW
Screaming Essence of Contempt,輕視之咆哮精髓,zh-TW
Screaming Essence of Doubt,疑惑之咆哮精髓,zh-TW
Screaming Essence of Dread,忌憚之咆哮精髓,zh-TW
Screaming Essence of Envy,忌妒之咆哮精髓,zh-TW
Screaming Essence of Fear,恐懼之咆哮精髓,zh-TW
Screaming Essence of Greed,貪婪之咆哮精髓,zh-TW
Screaming Essence of Hatred,憎恨之咆哮精髓,zh-TW
Screaming Essence of Loathing,厭惡之咆哮精髓,zh-TW
Screaming Essence of Misery,悽慘之咆哮精髓,zh-TW
Screaming Essence of Rage,肆虐之咆哮精髓,zh-TW
Screaming Essence of Scorn,傲視之咆哮精髓,zh-TW
Screaming Essence of Sorrow,哀惜之咆哮精髓,zh-TW
Screaming Essence of Spite,刻毒之咆哮精髓,zh-TW
Screaming Essence of Suffering,苦難之咆哮精髓,zh-TW
Screaming Essence of Torment,折磨之咆哮精髓,zh-TW
Screaming Essence of Woe,悲痛之咆哮精髓,zh-TW
Screaming Essence of Wrath,雷霆之咆哮精髓,zh-TW
Screaming Essence of Zeal,熱情之咆哮精髓,zh-TW
Scroll of Wisdom,知識卷軸,zh-TW
Sepia Oil,深褐油瓶,zh-TW
Serrated Fossil,利齒化石,zh-TW
Seven Years Bad Luck,七年霉運,zh-TW
Shaper's Exalted Orb,塑界者的崇高石,zh-TW
Shard of Fate,命運之晶,zh-TW
Shrieking Essence of Anger,憤怒之尖嘯精髓,zh-TW
Shrieking Essence of Anguish,煎熬之尖嘯精髓,zh-TW
Shrieking Essence of Contempt,輕視之尖嘯精髓,zh-TW
Shrieking Essence of Doubt,疑惑之尖嘯精髓,zh-TW
Shrieking Essence of Dread,忌憚之尖嘯精髓,zh-TW
Shrieking Essence of Envy,忌妒之尖嘯精髓,zh-TW
Shrieking Essence of Fear,恐懼之尖嘯精髓,zh-TW
Shrieking Essence of Greed,貪婪之尖嘯精髓,zh-TW
Shrieking Essence of Hatred,憎恨之尖嘯精髓,zh-TW
Shrieking Essence of Loathing,厭惡之尖嘯精髓,zh-TW
Shrieking Essence of Misery,悽慘之尖嘯精髓,zh-TW
Shrieking Essence of Rage,肆虐之尖嘯精髓,zh-TW
Shrieking Essence of Scorn,傲視之尖嘯精髓,zh-TW
Shrieking Essence of Sorrow,哀惜之尖嘯精髓,zh-TW
Shrieking Essence of Spite,刻毒之尖嘯精髓,zh-TW
Shrieking Essence of Suffering,苦難之尖嘯精髓,zh-TW
Shrieking Essence of Torment,折磨之尖嘯精髓,zh-TW
Shrieking Essence of Woe,悲痛之尖嘯精髓,zh-TW
Shrieking Essence of Wrath,雷霆之尖嘯精髓,zh-TW
Shrieking Essence of Zeal,熱情之尖嘯精髓,zh-TW
Shuddering Fossil,顫慄化石,zh-TW
Silence and Frost,沉默與寒霜,zh-TW
Silver Oil,純銀油瓶,zh-TW
Simulacrum,幻像異界,zh-TW
Simulacrum Splinter,幻像斷片,zh-TW
Singular Delirium Orb,卓越之譫妄玉,zh-TW
Sinistral Catalyst,左旋催化劑,zh-TW
Skill Gems,技能寶石,zh-TW
Skittering Delirium Orb,飛掠之譫妄玉,zh-TW
Society's Remorse,社會的懊悔,zh-TW
Something Dark,黑暗物質,zh-TW
Squandered Prosperity,失落的繁華,zh-TW
Stacked Deck,豐裕牌組,zh-TW
Struck by Lightning,雷劈,zh-TW
Succor of the Sinless,無罪救贖,zh-TW
Sulphite Scarab,聖甲蟲：硫酸,zh-TW
Sulphite Scarab of Fumes,聖甲蟲：煙毒硫酸,zh-TW
Sulphite Scarab of Greed,聖甲蟲：貪婪硫酸,zh-TW
Support Gems,輔助寶石,zh-TW
Syndicate Medallion,密教獎章,zh-TW
Synthesising Fragment,追憶碎片,zh-TW
Tailoring Orb,裁縫石,zh-TW
Tainted Armourer's Scrap,玷污的護甲片,zh-TW
Tainted Blacksmith's Whetstone,玷污的磨刀石,zh-TW
Tainted Catalyst,玷汙催化劑,zh-TW
Tainted Chaos Orb,玷污的混沌石,zh-TW
Tainted Chromatic Orb,玷污的幻色石,zh-TW
Tainted Divine Teardrop,玷污的神聖淚珠,zh-TW
Tainted Exalted Orb,玷污的崇高石,zh-TW
Tainted Jeweller's Orb,玷污的工匠石,zh-TW
Tainted Mythic Orb,玷污的神話石,zh-TW
Tainted Oil,汙染油瓶,zh-TW
Tainted Orb of Fusing,玷污的鏈結石,zh-TW
Tangled Fossil,紊亂化石,zh-TW
Tattoo of the Arohongui Moonwarden,艾蘿紅薇月護衛的紋身,zh-TW
Tattoo of the Arohongui Scout,艾蘿紅薇哨兵的紋身,zh-TW
Tattoo of the Arohongui Shaman,艾蘿紅薇薩滿的紋身,zh-TW
Tattoo of the Arohongui Warmonger,艾蘿紅薇戰鬥王的紋身,zh-TW
Tattoo of the Arohongui Warrior,艾蘿紅薇戰士的紋身,zh-TW
Tattoo of the Hinekora Deathwarden,悉妮蔻拉死護衛的紋身,zh-TW
Tattoo of the Hinekora Shaman,悉妮蔻拉薩滿的紋身,zh-TW
Tattoo of the Hinekora Storyteller,悉妮蔻拉說書人的紋身,zh-TW
Tattoo of the Hinekora Warmonger,悉妮蔻拉戰鬥王的紋身,zh-TW
Tattoo of the Hinekora Warrior,悉妮蔻拉戰士的紋身,zh-TW
Tattoo of the Kitava Blood Drinker,奇塔弗飲血者的紋身,zh-TW
Tattoo of the Kitava Heart Eater,奇塔弗嗜心者的紋身,zh-TW
Tattoo of the Kitava Rebel,奇塔弗叛亂的紋身,zh-TW
Tattoo of the Kitava Shaman,奇塔弗薩滿的紋身,zh-TW
Tattoo of the Kitava Warrior,奇塔弗戰士的紋身,zh-TW
Tattoo of the Ngamahu Firewalker,拿瑪乎火行者的紋身,zh-TW
Tattoo of the Ngamahu Shaman,拿瑪乎薩滿的紋身,zh-TW
