source,target,tgt_lng
8-bit video,8 位视频,zh-CN
10-bit video,10 位视频,zh-CN
12-bit video,12 位视频,zh-CN
High Efficiency Video Coding,高效率视频编码,zh-CN
Advanced Video Coding,高级视频编码,zh-CN
Versatile Video Coding,多功能视频编码,zh-CN
AV1 video codec,AV1 视频编解码器,zh-CN
VP9 video codec,VP9 视频编解码器,zh-CN
MPEG-2 Video,MPEG-2 视频编码,zh-CN
MPEG-4 Part 2,MPEG-4 Part 2 视频编码,zh-CN
JPEG 2000,JPEG 2000 图像编码,zh-CN
JPEG XS,JPEG XS 低延迟轻量压缩,zh-CN
Blackmagic RAW,Blackmagic RAW 摄影机原始格式,zh-CN
REDCODE RAW,REDCODE RAW 摄影机原始格式,zh-CN
DPX image sequence,DPX 图像序列,zh-CN
TIFF image sequence,TIFF 图像序列,zh-CN
PNG image sequence,PNG 图像序列,zh-CN
HEIF image format,高效率图像文件格式,zh-CN
AVIF image format,AV1 图像文件格式,zh-CN
MXF container,素材交换格式容器,zh-CN
QuickTime File Format,QuickTime 文件格式,zh-CN
MPEG-4 Part 14,MPEG-4 Part 14 容器,zh-CN
Matroska container,Matroska 多媒体容器,zh-CN
WebM container,WebM 多媒体容器,zh-CN
Material Exchange Format,素材交换格式,zh-CN
MXF OP1a,MXF OP1a 单项目容器,zh-CN
MXF OP-Atom,MXF OP-Atom 分轨容器,zh-CN
IMF Application 2E,IMF Application 2 Extended 母版规范,zh-CN
video transcoding,视频转码,zh-CN
video encoding,视频编码,zh-CN
video decoding,视频解码,zh-CN
hardware-accelerated encoding,硬件加速编码,zh-CN
hardware-accelerated decoding,硬件加速解码,zh-CN
video proxy workflow,视频代理工作流程,zh-CN
optimized media,优化媒体,zh-CN
offline editing,离线剪辑,zh-CN
online editing,在线精编,zh-CN
picture conforming,画面套底,zh-CN
media relinking,媒体重新链接,zh-CN
media consolidation,媒体整理,zh-CN
dailies workflow,样片工作流程,zh-CN
digital intermediate,数字中间片,zh-CN
online finishing,在线精修,zh-CN
picture finishing,画面精修,zh-CN
automated quality control,自动化质量控制,zh-CN
pixel error,像素错误,zh-CN
dropped frame,丢帧,zh-CN
duplicate frame,重复帧,zh-CN
freeze frame error,意外静帧错误,zh-CN
cadence error,帧节奏错误,zh-CN
flash frame,闪帧,zh-CN
video macroblocking,视频宏块效应,zh-CN
banding artifact,色阶断层伪影,zh-CN
ringing artifact,振铃伪影,zh-CN
mosquito noise,蚊式噪声,zh-CN
compression artifact,压缩伪影,zh-CN
peak signal-to-noise ratio,峰值信噪比,zh-CN
structural similarity index,结构相似性指数,zh-CN
Video Multi-Method Assessment Fusion,视频多方法评估融合指标,zh-CN
color science,色彩科学,zh-CN
color management,色彩管理,zh-CN
color space,色彩空间,zh-CN
color gamut,色域,zh-CN
color primaries,色彩基色,zh-CN
white point,白点,zh-CN
transfer function,传递函数,zh-CN
opto-electronic transfer function,光电转换函数,zh-CN
electro-optical transfer function,电光转换函数,zh-CN
opto-optical transfer function,光光转换函数,zh-CN
gamma curve,伽马曲线,zh-CN
scene-referred color,场景参照色彩,zh-CN
display-referred color,显示参照色彩,zh-CN
linear-light encoding,线性光编码,zh-CN
logarithmic encoding,对数编码,zh-CN
wide color gamut,宽色域,zh-CN
high dynamic range,高动态范围,zh-CN
standard dynamic range,标准动态范围,zh-CN
Dolby Vision,杜比视界,zh-CN
Hybrid Log-Gamma,混合对数伽马,zh-CN
Perceptual Quantizer,感知量化曲线,zh-CN
dynamic HDR metadata,动态 HDR 元数据,zh-CN
static HDR metadata,静态 HDR 元数据,zh-CN
Mastering Display Color Volume,母版显示器色彩体积元数据,zh-CN
Maximum Content Light Level,最大内容光亮度级别,zh-CN
Maximum Frame-Average Light Level,最大帧平均光亮度级别,zh-CN
tone mapping,色调映射,zh-CN
gamut mapping,色域映射,zh-CN
highlight roll-off,高光滚降,zh-CN
black level,黑电平,zh-CN
diffuse white,漫反射白,zh-CN
reference white,参考白,zh-CN
display calibration,显示器校准,zh-CN
display-calibration colorimeter,显示器校准色度计,zh-CN
color grading,调色,zh-CN
primary correction,一级调色,zh-CN
secondary correction,二级调色,zh-CN
color correction,色彩校正,zh-CN
shot matching,镜头色彩匹配,zh-CN
color decision list,色彩决定表,zh-CN
lift gamma gain,Lift/Gamma/Gain 调色控制,zh-CN
qualifier key,色彩限定键,zh-CN
tracking mask,跟踪遮罩,zh-CN
look-up table,查找表,zh-CN
one-dimensional LUT,一维查找表,zh-CN
three-dimensional LUT,三维查找表,zh-CN
display LUT,显示查找表,zh-CN
creative LUT,创意查找表,zh-CN
technical LUT,技术查找表,zh-CN
input device transform,输入设备变换,zh-CN
output device transform,输出设备变换,zh-CN
reference rendering transform,参考渲染变换,zh-CN
ACES Input Transform,ACES 输入变换,zh-CN
ACES Output Transform,ACES 输出变换,zh-CN
ARRI LogC3,ARRI LogC3 对数曲线,zh-CN
ARRI LogC4,ARRI LogC4 对数曲线,zh-CN
RED Log3G10,RED Log3G10 对数曲线,zh-CN
Blackmagic Film Gen 5,Blackmagic Film Generation 5 对数曲线,zh-CN
Rec. 709,ITU-R BT.709 高清电视色彩标准,zh-CN
Rec. 2020,ITU-R BT.2020 超高清电视色彩标准,zh-CN
Display P3,Display P3 显示色彩空间,zh-CN
SMPTE ST 2084,SMPTE ST 2084 感知量化传递函数,zh-CN
SMPTE ST 2086,SMPTE ST 2086 母版显示器色彩体积元数据标准,zh-CN
SMPTE ST 2094,SMPTE ST 2094 动态色彩体积变换元数据标准族,zh-CN
ITU-R BT.2100,ITU-R BT.2100 HDR 电视标准,zh-CN
ITU-R BT.1886,ITU-R BT.1886 参考显示器 EOTF 标准,zh-CN
streaming media,流媒体,zh-CN
live streaming,直播流媒体,zh-CN
video on demand,视频点播,zh-CN
subscription video on demand,订阅型视频点播,zh-CN
transactional video on demand,交易型视频点播,zh-CN
advertising video on demand,广告型视频点播,zh-CN
free ad-supported streaming television,免费广告支持流媒体电视,zh-CN
over-the-top media service,互联网流媒体服务,zh-CN
adaptive bitrate streaming,自适应码率流媒体,zh-CN
encoding ladder,编码梯度,zh-CN
bitrate ladder,码率梯度,zh-CN
streaming manifest,流媒体清单文件,zh-CN
media playlist,媒体播放列表,zh-CN
master playlist,主播放列表,zh-CN
media segment,媒体分段,zh-CN
chunked transfer,分块传输,zh-CN
low-latency streaming,低延迟流媒体,zh-CN
ultra-low-latency streaming,超低延迟流媒体,zh-CN
HTTP Live Streaming,HTTP 实况流媒体,zh-CN
Dynamic Adaptive Streaming over HTTP,基于 HTTP 的动态自适应流媒体,zh-CN
Common Media Application Format,通用媒体应用格式,zh-CN
Secure Reliable Transport,安全可靠传输协议,zh-CN
Reliable Internet Stream Transport,可靠互联网流传输协议,zh-CN
Real-Time Messaging Protocol,实时消息传输协议,zh-CN
digital rights management,数字版权管理,zh-CN
common encryption,通用加密,zh-CN
encrypted media extensions,加密媒体扩展,zh-CN
content protection,内容保护,zh-CN
forensic watermarking,取证水印,zh-CN
digital watermarking,数字水印,zh-CN
streaming geoblocking,流媒体地域封锁,zh-CN
concurrent stream limit,并发播放数量限制,zh-CN
quality of experience,体验质量,zh-CN
rebuffering ratio,重新缓冲率,zh-CN
video startup failure,视频启动失败,zh-CN
Linux kernel,Linux 内核,zh-CN
Ubuntu Linux,Ubuntu Linux 发行版,zh-CN
SMPTE Digital Cinema Package,SMPTE 数字电影包,zh-CN
Interop Digital Cinema Package,Interop 数字电影包,zh-CN
Digital Cinema Initiatives,数字电影倡导组织,zh-CN
DCI Digital Cinema System Specification,DCI 数字电影系统规范,zh-CN
International Organization for Standardization,国际标准化组织,zh-CN
International Electrotechnical Commission,国际电工委员会,zh-CN
International Telecommunication Union,国际电信联盟,zh-CN
World Wide Web Consortium,万维网联盟,zh-CN
Internet Engineering Task Force,互联网工程任务组,zh-CN
Institute of Electrical and Electronics Engineers,电气电子工程师学会,zh-CN
Moving Picture Experts Group,动态图像专家组,zh-CN
Alliance for Open Media,开放媒体联盟,zh-CN
Joint Photographic Experts Group,联合图像专家组,zh-CN
Khronos Group,Khronos Group 开放标准联盟,zh-CN
OpenAPI Specification,OpenAPI 接口描述规范,zh-CN
JSON Web Token,JSON Web 令牌,zh-CN
OAuth 2.0,OAuth 2.0 授权框架,zh-CN
OpenID Connect,OpenID Connect 身份认证协议,zh-CN
Security Assertion Markup Language,安全断言标记语言,zh-CN
public key infrastructure,公钥基础设施,zh-CN
public-key cryptography,公钥密码学,zh-CN
symmetric-key cryptography,对称密钥密码学,zh-CN
Advanced Encryption Standard,高级加密标准,zh-CN
RSA cryptosystem,RSA 公钥密码体制,zh-CN
elliptic-curve cryptography,椭圆曲线密码学,zh-CN
digital signature,数字签名,zh-CN
certificate authority,证书颁发机构,zh-CN
multi-factor authentication,多因素身份验证,zh-CN
single sign-on,单点登录,zh-CN
zero-trust security,零信任安全,zh-CN
principle of least privilege,最小权限原则,zh-CN
role-based access control,基于角色的访问控制,zh-CN
attribute-based access control,基于属性的访问控制,zh-CN
encryption at rest,静态数据加密,zh-CN
encryption in transit,传输中数据加密,zh-CN
end-to-end encryption,端到端加密,zh-CN
security vulnerability,安全漏洞,zh-CN
zero-day vulnerability,零日漏洞,zh-CN
common vulnerabilities and exposures,通用漏洞与暴露,zh-CN
distributed denial-of-service attack,分布式拒绝服务攻击,zh-CN
cross-site scripting,跨站脚本攻击,zh-CN
SQL injection,SQL 注入攻击,zh-CN
cross-site request forgery,跨站请求伪造,zh-CN
remote code execution,远程代码执行,zh-CN
supply-chain attack,供应链攻击,zh-CN
phishing attack,网络钓鱼攻击,zh-CN
social engineering attack,社会工程攻击,zh-CN
penetration testing,渗透测试,zh-CN
threat modeling,威胁建模,zh-CN
security information and event management,安全信息与事件管理,zh-CN
Apple Inc.,苹果公司,zh-CN
Amazon Web Services,亚马逊云科技,zh-CN
Open Neural Network Exchange,开放神经网络交换格式,zh-CN
Model Context Protocol,模型上下文协议,zh-CN
Tim Berners-Lee,蒂姆·伯纳斯-李,zh-CN
Vint Cerf,文顿·瑟夫,zh-CN
Linus Torvalds,林纳斯·托瓦兹,zh-CN
Richard Stallman,理查德·斯托曼,zh-CN
Dennis Ritchie,丹尼斯·里奇,zh-CN
Brian Kernighan,布莱恩·柯林汉,zh-CN
Donald Knuth,唐纳德·克努特,zh-CN
Edsger Dijkstra,艾兹赫尔·戴克斯特拉,zh-CN
Alan Turing,艾伦·图灵,zh-CN
John von Neumann,约翰·冯·诺伊曼,zh-CN
Grace Hopper,格蕾丝·霍珀,zh-CN
Ada Lovelace,艾达·洛芙莱斯,zh-CN
Claude Shannon,克劳德·香农,zh-CN
Marvin Minsky,马文·明斯基,zh-CN
Geoffrey Hinton,杰弗里·辛顿,zh-CN
Yann LeCun,扬·勒昆,zh-CN
Yoshua Bengio,约书亚·本吉奥,zh-CN
Fei-Fei Li,李飞飞,zh-CN
Demis Hassabis,德米斯·哈萨比斯,zh-CN
Ilya Sutskever,伊利亚·苏茨克维,zh-CN
Jensen Huang,黄仁勋,zh-CN
Lisa Su,苏姿丰,zh-CN
Gordon Moore,戈登·摩尔,zh-CN
Robert Noyce,罗伯特·诺伊斯,zh-CN
Steve Wozniak,史蒂夫·沃兹尼亚克,zh-CN
Steve Jobs,史蒂夫·乔布斯,zh-CN
Satya Nadella,萨提亚·纳德拉,zh-CN
Sundar Pichai,桑达尔·皮查伊,zh-CN
AI inference,AI 模型推理,zh-CN
model inference,模型推理,zh-CN
media conforming,媒体套底,zh-CN
CPU clock multiplier,CPU 时钟倍频系数,zh-CN
SSH File Transfer Protocol,SSH 文件传输协议,zh-CN
JavaScript Promise object,JavaScript Promise 对象,zh-CN
glass-to-glass latency,采集端到显示端延迟,zh-CN
video safe area,视频安全区,zh-CN
video field order,视频场序,zh-CN
video codec reference frame,视频编码参考帧,zh-CN
film printer-light values,胶片印片灯光值,zh-CN
color-grading monitor,调色监视器,zh-CN
video reference monitor,视频参考监视器,zh-CN
VFX look development,视觉特效外观开发,zh-CN
CG look development,计算机图形外观开发,zh-CN
video playback startup time,视频播放启动时间,zh-CN
network point of presence (PoP),网络接入点,zh-CN
CDN edge location,CDN 边缘节点,zh-CN
cloud edge location,云边缘节点,zh-CN
NASA software engineer Margaret Hamilton,NASA 软件工程师玛格丽特·汉密尔顿,zh-CN
computer scientist John McCarthy,计算机科学家约翰·麦卡锡,zh-CN
internet pioneer Robert Kahn,互联网先驱罗伯特·卡恩,zh-CN
Unix co-creator Ken Thompson,Unix 共同创造者肯·汤普森,zh-CN
