source,target,tgt_lng
Disciplined Training,紀律訓練（模范训练）,zh-CN
Disengage,脫離戰鬥（退避三舍）,zh-CN
Disintegrating Maul,崩解重錘（破军巨锤）,zh-CN
Disorientation,混亂攻擊（头昏眼花）,zh-CN
Dispatch Foes,抹殺敵人（大卸八块）,zh-CN
Distant Dreamer,遙遠幻夢者（远方的幻梦者）,zh-CN
Distant Origins,遙遠起源（渺远起源）,zh-CN
Distorted Amulet,歪曲護身符（扭曲项链）,zh-CN
Distracted Target,干擾目標（声东击西）,zh-CN
Distracting Presence,擾亂光環（扰乱威势）,zh-CN
Diverse Control,多样控制,zh-CN
Divination Cards,命运卡,zh-CN
Divination Stash Tab,命運倉庫頁,zh-CN
Divine Crown,神聖之冠（神礼王冠）,zh-CN
Divine Flesh,神圣血肉,zh-CN
Divine Orb,神圣石,zh-CN
Divined Blessing,神圣祝福,zh-CN
Divinity,神性,zh-CN
Dizzying Hits,暈眩之擊（晕眩击中）,zh-CN
Dizzying Sweep,眩旋橫掃（荡魂横扫）,zh-CN
Djinn Barya,巨靈之幣（巨灵巴雅）,zh-CN
Dodge Roll,翻滾,zh-CN
Doedre's Damning,德瑞的魔具,zh-CN
Doedre's Tenure,德瑞的精神手套,zh-CN
Doedre's Undoing,德瑞的毁灭,zh-CN
Domed Helm,圓頂之盔（圆顶头盔）,zh-CN
Domineering Commands,跋扈命令（统御指令）,zh-CN
Dominion,統御（主宰）,zh-CN
Dominus' Grasp,神主的掌握（神主之握）,zh-CN
Dominus' Providence,神主的眷顧（神主天意）,zh-CN
Doomfletch,灭世,zh-CN
Doomgate,末日之門（毁灭雄关）,zh-CN
Doomsayer,末日预言者,zh-CN
Doryani's Prototype,多里亞尼之型（多里亚尼的试作甲）,zh-CN
Doryani's Triumph,多里亞尼的凱旋（多里亚尼的杰作）,zh-CN
"Doryani, Royal Thaumaturge",皇家奇術師．多里亞尼（多里亚尼，皇家奇术师）,zh-CN
Double Barrel I,雙管 I（双管齐下 I）,zh-CN
Double Barrel II,雙管 II（双管齐下 II）,zh-CN
Double Barrel III,雙管 III（双管齐下 III）,zh-CN
Double Belt,雙層腰帶（双重腰带）,zh-CN
Double Vision,雙重視界（双生视界）,zh-CN
Double or Nothing,孤注一擲（被惊扰的长眠）,zh-CN
Doubled Gauntlets,雙層護手（合钢手甲）,zh-CN
Dousing Charm,滅火護符（浸润咒符）,zh-CN
Dragonscale Boots,龙鳞长靴,zh-CN
Drain Ailments,汲取異常狀態（异常状态吸收）,zh-CN
Draiocht Cleansing,魔幻清晰（德莱契净化）,zh-CN
Drakeskin Boots,龍膚長靴（龙皮长靴）,zh-CN
"Draven, the Eternal Praetor",永恆政務官．德雷文（德莱文，永恒执政官）,zh-CN
Drawn to Riches,繪就財寶（憧憬财富）,zh-CN
Dread Banner,恐懼之旗（恐怖战旗）,zh-CN
Dread Engineer's Concoction,驚懼工匠之藥劑（惊惧匠焰）,zh-CN
Dread Hatchet,驚懼符文（恐惧手斧）,zh-CN
Dread Lieutenants,恐懼副官（可怖副官）,zh-CN
Dreadfist,驚懼之拳（恐惧之拳）,zh-CN
Dreadful Fortitude,可敬的堅毅（可怖毅力）,zh-CN
Dream Fragments,梦语之痕,zh-CN
Dreamcatcher,捕梦者,zh-CN
Dreamer's Gift,幻夢者之贈,zh-CN
Dreamer's Inspiration,幻夢者啟發,zh-CN
Dreamer's Knell,幻梦者的丧钟,zh-CN
Dreamer's Might,幻夢者之力,zh-CN
Dreamer's Sight,幻夢者視界（幻梦者之视）,zh-CN
Dreaming Gloom Shrine,夢境漆黑神殿（梦想隐忍神龛）,zh-CN
Dreaming Quarterstaff,夢境細杖（梦境节杖）,zh-CN
Drenched,濕透（浸湿）,zh-CN
Dressed in Fineries,衣著華麗（身着华服）,zh-CN
Drillneck,穿心,zh-CN
Druid,德鲁伊,zh-CN
Druidic Alliance,德鲁伊同盟,zh-CN
Druidic Champion,德鲁伊英杰,zh-CN
Druidic Circlet,德魯伊頭環（德鲁伊头冠）,zh-CN
Druidic Crown,德魯伊之冠（德鲁伊王冠）,zh-CN
Druidic Focus,德鲁伊法器,zh-CN
Druidic Prowess,德魯伊之賦（德鲁伊之威）,zh-CN
Druidic Training,德魯伊訓練（德鲁伊的训练）,zh-CN
Dual Wielding,双持,zh-CN
Dual-specialise your Passive Skill Tree,雙專精天賦樹,zh-CN
Duality,二元性（二元一体）,zh-CN
Dualstring Bow,双弦弓,zh-CN
Dueling Wand,單挑法杖（决斗法杖）,zh-CN
Duelist,决斗者,zh-CN
Dull Hatchet,鈍斧（钝锋手斧）,zh-CN
Dunerunner Sandals,沙丘行者便鞋（沙丘行者鞋履）,zh-CN
Dunkelhalt,唐克哈特（黑暗止步）,zh-CN
Durability,耐久（耐久度）,zh-CN
Duration,持续时间,zh-CN
Duration Skills,持续时间技能,zh-CN
Dusk Amulet,幽暗項鍊（暮色项链）,zh-CN
Dusk Ring,幽暗戒指（戒指：暮色）,zh-CN
Dusk Vigil,暗暮守夜（暮色守望）,zh-CN
Dustbloom,塵土之花（尘绽）,zh-CN
Dyad Crossbow,雙生十字弓（双联战弩）,zh-CN
Dynamism,活力（神秘远征）,zh-CN
Eagle Eye,鹰眼,zh-CN
Early Access,搶先體驗,zh-CN
Earth Rune,大地符文,zh-CN
Earthbound,地縛者（地缚杖）,zh-CN
Earthbreaker,天崩地裂（裂地之灵）,zh-CN
Earthquake,震地,zh-CN
Earthshatter,碎地重擊（尖刺战吼）,zh-CN
Eastern Enigma Chamber,東側謎團密室（东方谜题大厅）,zh-CN
Eastern Gateway,東側閘門（东方通道）,zh-CN
Easy Going,好相處（随和）,zh-CN
Easy Target,易攻目標（活靶子）,zh-CN
Eaten Souls,吞噬之魂,zh-CN
Echoes of Ferocity,兇殘迴響（狂怒回响）,zh-CN
Echoing Cry,迴響戰吼（回荡战嚎）,zh-CN
Echoing Flames,迴盪餘焰（回响烈焰）,zh-CN
Echoing Frost,迴盪寒霜（回响冰霜）,zh-CN
Echoing Pulse,迴盪脈衝（回响脉冲）,zh-CN
Echoing Thunder,迴盪雷電（回响雷霆）,zh-CN
Edged Buckler,刃緣輕盾（锋缘轻盾）,zh-CN
Edyrn's Tusks,埃狄恩的曲牙（艾丁的獠牙）,zh-CN
Effect Consumption,效果消耗,zh-CN
Effective Chance,有效機率（实际几率）,zh-CN
Effervescent,奔放（沸熔）,zh-CN
Efficiency,效用（效能）,zh-CN
Efficiency I,效率 I（效能 I）,zh-CN
Efficiency II,效率 II（效能 II）,zh-CN
Efficient Alchemy,高效炼金术,zh-CN
Efficient Arteries,高效动脉,zh-CN
Efficient Casting,高效施法,zh-CN
Efficient Contraptions,效率裝置（高效装置）,zh-CN
Efficient Inscriptions,高效铭文,zh-CN
Efficient Killing,高效獵殺（高效溃敌）,zh-CN
Efficient Loading,高效装填,zh-CN
Effigial Tower Shield,靈像塔盾（塑像塔盾）,zh-CN
Effigy,假人（雕像）,zh-CN
Effigy of Cruelty,殘酷塑像（残酷雕塑）,zh-CN
Einhar's Beastrite,埃哈的野獸儀式（伊恩哈尔的魔物仪式）,zh-CN
"Ekbab, Ancient Steed",遠古之蹄．埃克巴勃（伊科巴，先古战驹）,zh-CN
Eldritch Battery,异能魔力,zh-CN
Eldritch Empowerment,異能賦予（古神赋力）,zh-CN
Eldritch Will,異能之志（古灵意志）,zh-CN
Electric Amplification,閃電增幅（电流增幅）,zh-CN
Electric Blood,電氣之血（电震之血）,zh-CN
Electrified Claw,電擊之爪（雷电利爪）,zh-CN
Electrifying Daze,電光目眩（电殛恍惚）,zh-CN
Electrifying Nature,電能之性（性如霹雳）,zh-CN
Electrocute,電刑,zh-CN
Electrocute Threshold,觸電門檻（触电阈值）,zh-CN
Electrocuting Arrow,電極箭矢（电殛箭）,zh-CN
Electrocuting Exposure,觸電曝曬（电击曝露）,zh-CN
Electrocuting Rune,觸電符文,zh-CN
Electrocution,触电,zh-CN
Electromagnetism,磁化電極（电磁力场）,zh-CN
Electrotherapy,電療（电击疗法）,zh-CN
Elegant Crossbow,優雅十字弓（典雅战弩）,zh-CN
Elegant Glaive,優雅長柄刀（典雅战刃）,zh-CN
Elegant Greathelm,優雅巨盔（雅致巨盔）,zh-CN
Elegant Greaves,優雅脛甲（雅致胫甲）,zh-CN
Elegant Mitts,優雅長手套（优雅护手）,zh-CN
Elegant Plate,優雅鎧甲（优雅战铠）,zh-CN
Elegant Slippers,優雅便鞋（雅致便鞋）,zh-CN
Elegant Wraps,優雅裹手（雅致裹手）,zh-CN
Elemental Ailment Threshold,元素異常狀態門檻（元素异常状态阈值）,zh-CN
Elemental Ailments,元素异常状态,zh-CN
Elemental Archon,元素統治者（元素执政官）,zh-CN
Elemental Armament I,元素武裝 I（元素军械 I）,zh-CN
Elemental Armament II,元素武裝 II（元素军械 II）,zh-CN
Elemental Armament III,元素武裝 III（元素军械 III）,zh-CN
Elemental Army,元素軍隊（元素大军）,zh-CN
Elemental Conflux,元素汇流,zh-CN
Elemental Damage Types,元素伤害类型,zh-CN
Elemental Discharge,元素解放,zh-CN
Elemental Equilibrium,元素之相,zh-CN
Elemental Expression,元素表现,zh-CN
Elemental Focus,元素專注（元素集中）,zh-CN
Elemental Force,元素之力,zh-CN
Elemental Ground Surfaces,元素地面（元素地面效果）,zh-CN
Elemental Infusions,元素灌注,zh-CN
Elemental Invocation,元素祈願（元素祈求）,zh-CN
Elemental Resistance Aura,元素抗性光环,zh-CN
Elemental Siphon,元素虹吸,zh-CN
Elemental Storm,元素风暴,zh-CN
Elemental Sundering,元素崩裂（元素碎裂）,zh-CN
Elemental Surge,元素湧動,zh-CN
Elemental Surges,元素波動（元素涌动）,zh-CN
Elemental Weakness,元素要害,zh-CN
Elementalist Robe,元素使长袍,zh-CN
Elevore,愛勒弗（艾尔弗雷）,zh-CN
Elite Greathelm,菁英巨盔（精锐巨盔）,zh-CN
Elude the Storm,避開風暴（躲避风暴）,zh-CN
Elusive,灵巧,zh-CN
"Elvara, the Savage Flame",殘忍之炎．艾爾瓦菈（艾尔瓦拉，狂焰）,zh-CN
"Elzarah, the Cobra Lord",眼鏡蛇領主．艾爾札拉（埃尔扎拉，眼镜蛇领主）,zh-CN
Embankment Auras,陣地光環（堤防光环）,zh-CN
Embellished Gloves,點綴手套（华饰手套）,zh-CN
Ember Fusillade,餘燼齊射（灰烬连射）,zh-CN
Ember Greataxe,餘燼巨斧（飞烬大斧）,zh-CN
Embitter,激怒（苦寒之意）,zh-CN
Emblem Crest Shield,徽印紋章盾（圣徽纹章盾）,zh-CN
Embodiment of Death,死亡的化身（死亡化身）,zh-CN
Embodiment of Frost,寒霜化身（冰霜化身）,zh-CN
Embodiment of Lightning,閃電的化身（闪电化身）,zh-CN
Emboldened Avatar,勇氣化生（刚胆化身）,zh-CN
Emboldening Casts,鼓舞詠唱（鼓舞施法）,zh-CN
Emboldening Lead,鼓舞領導（鼓舞先导）,zh-CN
Embossed Boots,浮雕長靴（浮雕靴）,zh-CN
Embrace of the Wild,荒野之擁（野性之拥）,zh-CN
Embrace the Darkness,靈魂昇華（拥抱黑暗）,zh-CN
Embracing Frost,拥抱冰霜,zh-CN
Embroidered Gloves,刺绣手套,zh-CN
Emerald,綠寶石（翡翠）,zh-CN
Emerald Ring,綠寶石戒指（翡翠戒指）,zh-CN
Emergency Reload,紧急装填,zh-CN
Emergent Instinct,直覺湧現（新生本能）,zh-CN
Emergent Possibility,潛能湧現（新生可能）,zh-CN
Emergent Protection,護佑湧現（新生防护）,zh-CN
Emergent Vigour,活力湧現（新生活力）,zh-CN
Empire's Grasp,帝国之掌,zh-CN
Empowered,強化的（强化）,zh-CN
Empowered Monster Minions,強化怪物召喚物（强化怪物仆从）,zh-CN
Empowered Periodic Invulnerability Aura,強化定期無敵光環（强化周期性无敌光环）,zh-CN
Empowered Reviving Minions,強化復甦召喚物（强化复活怪物仆从）,zh-CN
Empowered Skills,强化技能,zh-CN
Empowered Sparks I,強化電球I（强化火花 I）,zh-CN
Empowered Sparks II,強化電球II（强化火花 II）,zh-CN
Empowering Infusions,强化灌注,zh-CN
Empowering Remains,賦能遺軍（强化残骸）,zh-CN
Empowering Remnants,強化痕跡（强化残片）,zh-CN
Empowering Volatile Crag,強化易爆燃彈（强化无常碎岩）,zh-CN
Empowering Volatile Plants,強化易爆植物（强化无常植物）,zh-CN
Empowerment,強化,zh-CN
Empty Feeling,空虛感受（空虚之感）,zh-CN
Encase in Jade,包覆於翠玉中（青玉囚笼）,zh-CN
Enchanted Locks,附魔之锁,zh-CN
Encompassing Domain,包覆領域（统御万象）,zh-CN
Encroaching Ground,進逼地面（侵蚀地面）,zh-CN
End of Mourning,悼念之終（哀悼终结）,zh-CN
Endgame,終局,zh-CN
Endless Blizzard,無盡暴雪（无尽暴风雪）,zh-CN
Endless Circuit,無限循環（无穷环路）,zh-CN
Endless Munitions,无限弹药,zh-CN
Endless War,无尽战争,zh-CN
Endlessly Soaring,无尽翱翔,zh-CN
Endurance,耐力,zh-CN
Endured Suffering,忍受痛苦（忍受之苦）,zh-CN
Enduring Archon,恆久統治者（持久执政官）,zh-CN
Enduring Deflection,恆久偏斜（持久偏转）,zh-CN
Enduring Elixirs,耐久靈藥（耐久药剂）,zh-CN
Enduring Faith,耐力信念（持久的信仰）,zh-CN
Enduring Impact I,堅忍衝擊 I（持续冲击 I）,zh-CN
Enduring Impact II,堅忍衝擊 II（持续冲击 II）,zh-CN
Enemy Stun Threshold,敵人暈眩門檻（敌人晕眩阈值）,zh-CN
Enemy's Hoard,敵人之財（敌之宝库）,zh-CN
Energise,賦能（能量充沛）,zh-CN
Energised Crystal,充能水晶,zh-CN
Energised Precipitate,充能沉澱物（充能沉淀）,zh-CN
Energising Archon,活力統治者（充能执政官）,zh-CN
Energising Deflection,活力偏斜（充能偏转）,zh-CN
Energy,能量,zh-CN
Energy Barrier,能量屏障,zh-CN
Energy Capacitor,儲能（能量电容）,zh-CN
Energy Flow Studies,能流研究（能量之学）,zh-CN
Energy Retention,能量保留（能量保存）,zh-CN
Energy Shield,能量护盾,zh-CN
Energy Shield Aura,能量护盾光环,zh-CN
Energy Shield Leech,能量护盾偷取,zh-CN
Energy Shield Protecting Mana,能量護盾保護魔力（魔力护盾）,zh-CN
Energy Shield Recharge,能量护盾充能,zh-CN
Energy Shield Recharge Rate,能量護盾充能率（能量护盾充能速度）,zh-CN
Enervating Nova,超能新星（衰颓新星）,zh-CN
Enervation,削弱（衰退）,zh-CN
Enezun's Charge,艾尼尊的衝鋒（恩纳尊的职责）,zh-CN
Enfeeble,衰弱,zh-CN
Enfolding Dawn,晨曦之擁（遍洒晨辉）,zh-CN
Engineered Blaze,工匠之焰（匠造烈焰）,zh-CN
Engorged,充血（肿胀）,zh-CN
Engraved Bracers,紋刻護腕（雕饰护腕）,zh-CN
Engraved Crest Shield,紋刻紋章盾（雕饰纹章盾）,zh-CN
Engraved Crossbow,紋刻十字弓（雕饰战弩）,zh-CN
Engraved Focus,紋刻法器（铭刻法器）,zh-CN
Engraved Helm,紋刻之盔（雕饰头盔）,zh-CN
Engraved Knife,紋刻小刀（雕纹小刀）,zh-CN
Enhanced Barrier,強化屏障（强化圣盾）,zh-CN
Enhanced Creation,強化造物（强化创造）,zh-CN
Enhanced Effectiveness,強化效果（强化效能）,zh-CN
Enhanced Reflexes,強化反應（强化反射）,zh-CN
Enhancing Attacks,增強攻擊（强化攻击）,zh-CN
Enigmatic Intensification,神秘增強（神秘强化）,zh-CN
Enlightened Robe,啟蒙長袍（启迪长袍）,zh-CN
Enlightening Shrine,啟蒙神殿（启迪神龛）,zh-CN
Enraged,狂怒（狂暴）,zh-CN
Enraged Reaver,狂怒掠奪者（暴怒收割者）,zh-CN
Enraged Warcry I,激怒戰吼 I（燃怒战吼 I）,zh-CN
Enraged Warcry II,激怒戰吼 II（燃怒战吼 II）,zh-CN
Entangle,纏繞（纠缠）,zh-CN
Entropic Incarnation,熵熱化身（熵能化身）,zh-CN
Entwined Realities,虛實交織（纠缠实相）,zh-CN
Enveloping Presence,無微不至（裹挟气场）,zh-CN
Eons of Contamination,億萬年的汙染（万古污染）,zh-CN
Eons of Domination,億萬年的宰制（万古统治）,zh-CN
Eonyr's Thunder,伊歐涅的雷霆（伊奥尼尔的雷霆）,zh-CN
Epitaph,幽殤之園（纪念庭园）,zh-CN
Equilibrium,均衡（魔武双修）,zh-CN
Equipment,装备,zh-CN
Equippable Armours,可装备护甲,zh-CN
Equipped,已装备,zh-CN
Erian's Cobble,埃里安的鵝卵石（阿里安的拼凑）,zh-CN
Eroding Chains,侵蝕鎖鏈（腐蚀锁链）,zh-CN
Eroding Touch,侵蚀之触,zh-CN
Erraticism,反覆無常（古怪嗜好）,zh-CN
Escalating Mayhem,升溫混亂（混乱四起）,zh-CN
Escalating Poison,遞增之毒（毒性加剧）,zh-CN
Escalating Rivalry,競爭升級（精进对抗）,zh-CN
Escalating Threats,升級威脅（危如累卵）,zh-CN
Escalating Toxins,遞增毒素（渐强毒素）,zh-CN
Escalation,疾升,zh-CN
Escape Shot,逃脫之矢（逃脱射击）,zh-CN
Escape Strategy,逃逸策略（逃脱战术）,zh-CN
Escape Velocity,逃逸速度（动如脱兔）,zh-CN
Esh's Catalyst,艾許的催化劑（艾许催化剂）,zh-CN
Esh's Prowess,艾許的威能（艾许的骁勇）,zh-CN
Esh's Radiance,艾許的光芒（艾许的光辉）,zh-CN
Eshtera's Path,艾許特拉之路（埃斯特拉的道路）,zh-CN
Essence,精髓（精华）,zh-CN
Essence Dowsing,精髓探測（精华探源）,zh-CN
Essence Drain,靈魂吸取（精华吸取）,zh-CN
Essence Harvest,精髓收割（收割精华）,zh-CN
Essence Infusion,精髓灌注（精华灌注）,zh-CN
Essence Stash Tab,精髓倉庫頁,zh-CN
Essence Transference,精髓移轉（精华转移）,zh-CN
Essence of Abrasion,磨礪精髓（磨蚀精华）,zh-CN
Essence of Alacrity,輕快精髓（迅捷精华）,zh-CN
Essence of Battle,戰鬥精髓（激战精华）,zh-CN
Essence of Command,命令精髓（命令精华）,zh-CN
Essence of Delirium,譫妄精髓（谵妄精华）,zh-CN
Essence of Electricity,電能精髓（电光精华）,zh-CN
Essence of Enhancement,強化精髓（强化精华）,zh-CN
Essence of Flames,烈焰精髓（烈焰精华）,zh-CN
Essence of Grounding,接地精髓（接地精华）,zh-CN
Essence of Haste,迅捷精髓（急速精华）,zh-CN
Essence of Horror,極恐精髓（极恐精华）,zh-CN
Essence of Hysteria,浮誇精髓（浮夸精华）,zh-CN
Essence of Ice,寒冰精髓（冰霜精华）,zh-CN
Essence of Insanity,錯亂精髓（错乱精华）,zh-CN
Essence of Insulation,隔絕精髓（绝缘精华）,zh-CN
Essence of Opulence,豐裕精髓（丰裕精华）,zh-CN
Essence of Ruin,毀滅精髓（摧灭精华）,zh-CN
Essence of Seeking,探尋精髓（寻觅精华）,zh-CN
Essence of Sorcery,巫術精髓（魔法精华）,zh-CN
Essence of Thawing,解凍精髓（熔解精华）,zh-CN
Essence of Virtue,結晶美德（美德精华）,zh-CN
Essence of the Abyss,深淵精髓（深渊精华）,zh-CN
Essence of the Body,肉體精髓（身躯精华）,zh-CN
Essence of the Breach,裂痕精髓（裂隙精华）,zh-CN
Essence of the Infinite,無限精髓（永恒精华）,zh-CN
Essence of the Mind,心智精髓（心灵精华）,zh-CN
Essence of the Mountain,山地精華（群山的精华）,zh-CN
Essence of the Storm,暴風精髓（风暴的精华）,zh-CN
Essentia Sanguis,精华收割器,zh-CN
Estazunti's Medallion,艾斯祖太聖徽（埃斯塔祖提的纹章）,zh-CN
Estazunti's Soul Core of Convalescence,艾斯祖太的康復靈魂核心（埃斯塔祖提的康复灵核）,zh-CN
Eternal Adaptiveness,永恆適性（永恒的相性）,zh-CN
Eternal Bloodlust,永恒嗜血,zh-CN
Eternal Dominance,永恆統御（永恒支配）,zh-CN
Eternal Exploitation,永恆開發（永恒榨取）,zh-CN
Eternal Fervour,永恆熱情（永恒的热情）,zh-CN
Eternal Flame I,永恆烈焰 I（长明烈焰 I）,zh-CN
Eternal Flame II,永恆烈焰 II（长明烈焰 II）,zh-CN
Eternal Flame III,永恆烈焰 III（长明烈焰 III）,zh-CN
Eternal Fortitude,永恆剛毅（永恒的韧性）,zh-CN
Eternal Life,永生（永恒的生命）,zh-CN
Eternal March,永恒行军,zh-CN
Eternal Mark,永恒印记,zh-CN
Eternal Rage,永恒狂怒,zh-CN
Eternal Resilience,永恆韌性（永恒的弹性）,zh-CN
Eternal Separation,永恆隔離（永恒的隔离）,zh-CN
Eternal Subjugation,永恆抑制（永恒的镇压）,zh-CN
Eternal Youth,青春永驻,zh-CN
Ether Flow,以太湧流（以太流动）,zh-CN
Evangelist Garb,傳道者裝束（传道士束衣）,zh-CN
Evasion,閃避,zh-CN
Evasive,閃避的（闪避）,zh-CN
Event Horizon,事件視界（黑洞界域）,zh-CN
Eventide Petals,暮色瓣落（黄昏花瓣）,zh-CN
Evergrasping Ring,永恆之握戒指（永恒紧缩之戒）,zh-CN
Everlasting Bloom,永綻之華（永恒绽放）,zh-CN
Everlasting Glory,永恒荣耀,zh-CN
Everlasting Infusions,永恒灌注,zh-CN
Everlasting Sacrifice,永恆奉獻（永恒献祭）,zh-CN
Evocational Practitioner,喚起施行者（召唤践行者）,zh-CN
Evolutionary Pressures,进化压力,zh-CN
Evolved Hide,進化皮鎧（进化兽皮）,zh-CN
Evolving Throngs,人群演變（演化蜂群）,zh-CN
Exalted Orb,崇高石,zh-CN
Exceptional Adornments,卓越飾物（卓越装饰）,zh-CN
Exceptional Armaments,卓越军备,zh-CN
Exceptional Footwear,卓越鞋履（卓越鞋具）,zh-CN
Exceptional Handiwork,卓越手藝（卓越工艺）,zh-CN
Exceptional Item,卓越物品,zh-CN
Exceptional Verisium,卓越維里西姆（卓越维金）,zh-CN
Exceptional Vestments,卓越祭衣（卓越法衣）,zh-CN
Excise,切除（净除）,zh-CN
Excoriate,痛斥（严厉申斥）,zh-CN
Execrate,咒怨（怨恨）,zh-CN
Execratus Hammer,詛咒之錘（秽咒之锤）,zh-CN
Execute I,處刑 I（处决 I）,zh-CN
Execute II,處刑 II（处决 II）,zh-CN
Execute III,處刑 III（处决 III）,zh-CN
Executioner Greataxe,處刑者巨斧（惩罚者大斧）,zh-CN
Exhaust All Power,耗盡全能（竭尽全力）,zh-CN
Exhumed Ruins,廢棄挖掘場（掘尸遗迹）,zh-CN
Exotic Coinage,異域幣鑄（异域铸币）,zh-CN
Expand,扩展,zh-CN
Expanded Designs,擴充設計（扩展设计）,zh-CN
Expanding Hordes,擴張部落（扩张的族群）,zh-CN
Expanding Territory,領土擴張,zh-CN
Expanse,廣闊區域（开疆）,zh-CN
Expansive Alloy,延展合金（扩展合金）,zh-CN
Expected Knockback,预期击退,zh-CN
Expedited Horrors,加深恐懼（极速恐慌）,zh-CN
Expedition,探險（先祖秘藏）,zh-CN
Expedition Logbook,探險日誌（先祖秘藏日志）,zh-CN
Expedition Tablet,探險碑牌（先祖秘藏石板）,zh-CN
Expendable Army,消耗軍團（敢死大军）,zh-CN
Exploit,弱點針對（利用）,zh-CN
Exploit Weakness,攻其之弱（开发要害）,zh-CN
Exploit the Elements,元素弱點（元素利用）,zh-CN
Explorer Armour,探索者护甲,zh-CN
Explosive Concoction,爆裂物（爆破灵药）,zh-CN
Explosive Empowerment,爆裂物強化（爆炸强化）,zh-CN
Explosive Fervour,炸裂狂熱（爆破热忱）,zh-CN
Explosive Grenade,爆炸擲彈（高爆榴弹）,zh-CN
Explosive Impact,暴烈冲击,zh-CN
Explosive Rhythm,炸裂節奏（爆破韵律）,zh-CN
Explosive Shot,爆炸箭矢（爆炸射击）,zh-CN
Explosive Spear,爆炸長矛（爆破战矛）,zh-CN
Explosive Transmutation,爆炸轉化（烈性转化）,zh-CN
Exposed Wounds,暴露傷口（伤口外露）,zh-CN
Exposed to the Cosmos,暴露於宇宙（迎面浩渺）,zh-CN
Exposed to the Inferno,暴露於煉獄之火（迎面烈火）,zh-CN
Exposed to the Storm,暴露於風暴（迎面风暴）,zh-CN
Exposing Cry,暴露戰吼（洞悉战嚎）,zh-CN
Exposure,曝曬（曝露）,zh-CN
Exquisite Design,精致设计,zh-CN
Exquisite Pain,極苦之痛（极度剧痛）,zh-CN
Exquisite Vest,精美背心（浮华背心）,zh-CN
Exsanguinate,抽血（赤炼魔光）,zh-CN
Extended Cleaver,加長砍斧（长柄战斧）,zh-CN
Extinguishing Exhalation,熄滅吐息（镇火之息）,zh-CN
Extra Chaos Damage,额外混沌伤害,zh-CN
Extra Cold Damage,額外冰冷傷害（额外冰霜伤害）,zh-CN
Extra Content,额外内容,zh-CN
Extra Crits,额外暴击,zh-CN
Extra Energy Shield,额外能量护盾,zh-CN
Extra Fire Damage,额外火焰伤害,zh-CN
Extra Lightning Damage,额外闪电伤害,zh-CN
Extra Physical Damage Aura,额外物理伤害光环,zh-CN
Extract the Elements,抽取元素（萃取元素）,zh-CN
Extraction,提取（萃取）,zh-CN
Eye of Chayula,夏烏拉之眼（寻宝者的心眼）,zh-CN
Eye of Winter,凛冬之眼,zh-CN
Eyes of the Runefather,符文之父的視界（符父之眼）,zh-CN
Ezomyte Peak,艾兹麦的荣光,zh-CN
Fabled Showdown,传说对决,zh-CN
Fabled Treasures,命定寶藏（传说宝藏）,zh-CN
Face Mask,護臉之面（覆颜面具）,zh-CN
Face the Past,直面過往,zh-CN
Facebreaker,毁面者,zh-CN
Faded Crisis Fragment,褪色危机碎片,zh-CN
Faerie Fire,仙灵之火,zh-CN
Fairgraves' Curse,费尔的诅咒,zh-CN
Faith is a Choice,信仰即為抉擇（选择信念）,zh-CN
Faithful Leggings,信仰护腿,zh-CN
Falchion,彎刃劍（弯刃大刀）,zh-CN
Falcon Dive,獵鷹下墜（猎鹰俯冲）,zh-CN
Falcon Technique,獵鷹技法（鹰隼之姿）,zh-CN
Falconer's Jacket,訓鷹者外衣（猎鹰师外衣）,zh-CN
Falling Thunder,崩雷鳴（霹雳闪）,zh-CN
Familial Talisman,家族魔符（血亲魔符）,zh-CN
Famous Locals,當地名人（著名乡愿）,zh-CN
Fan The Flames,灼炎扇舞I（煽风点火）,zh-CN
Fan The Flames II,灼炎扇舞II（煽风点火II）,zh-CN
Fan the Flames,搧風點火,zh-CN
Fanatic Bow,盲信之弓（狂热之弓）,zh-CN
Fanatic Greathammer,盲信巨錘（狂乱大锤）,zh-CN
Fang Talisman,銳爪魔符（利齿魔符）,zh-CN
Fangs of Frost,刺骨寒冰,zh-CN
Far Sighted,遠距離射手（远眺之目）,zh-CN
Faridun Mask,法里登之面（法里顿面具）,zh-CN
Farmlands Hideout,藏身處：農地（藏身处：农田）,zh-CN
Farrul's Rune of Grace,費爾羅的優雅符文（法瑞尔的优雅符文）,zh-CN
Farrul's Rune of the Chase,費爾羅的追擊符文（法瑞尔的追逐符文）,zh-CN
Farrul's Rune of the Hunt,費爾羅的狩獵符文（法瑞尔的狩猎符文）,zh-CN
Fast Acting Toxins,速效毒素,zh-CN
Fast Metabolism,快速代謝（急速代谢）,zh-CN
Fast Rot,快速腐爛（急速腐朽）,zh-CN
Faster Start of Energy Shield Recharge,能量護盾更快開始充能（能量护盾充能启动速度加快）,zh-CN
Fate Finding,命運探尋（命运的束缚）,zh-CN
Fate of the Vaal,瓦爾命途,zh-CN
Fated End,命運終結（命中注定）,zh-CN
Fateful Vision,命見視野（命定视界）,zh-CN
Favourable Odds,有利形勢（有利胜算）,zh-CN
Favoured Disciple,賜福教徒（青睐门徒）,zh-CN
Favoured Treasures,摯愛珍寶（受宠宝藏）,zh-CN
Fear Incarnate,恐懼化型（恐惧化身）,zh-CN
