source,target,tgt_lng
iZotope RX De-hum,iZotope RX De-hum,zh-CN
iZotope RX De-clip,iZotope RX De-clip,zh-CN
iZotope RX Music Rebalance,iZotope RX Music Rebalance,zh-CN
iZotope RX Spectral Recovery,iZotope RX Spectral Recovery,zh-CN
iZotope RX Loudness Control,iZotope RX Loudness Control,zh-CN
iZotope RX Connect,iZotope RX Connect,zh-CN
iZotope Dialogue Match,iZotope Dialogue Match,zh-CN
CEDAR Audio,CEDAR Audio,zh-CN
CEDAR DNS 2,CEDAR DNS 2,zh-CN
CEDAR DNS 4,CEDAR DNS 4,zh-CN
CEDAR DNS 8D,CEDAR DNS 8D,zh-CN
CEDAR DNS One,CEDAR DNS One,zh-CN
CEDAR Studio,CEDAR Studio,zh-CN
CEDAR Cambridge,CEDAR Cambridge,zh-CN
CEDAR Retouch,CEDAR Retouch,zh-CN
Waves Clarity Vx Pro,Waves Clarity Vx Pro,zh-CN
Waves Clarity Vx DeReverb Pro,Waves Clarity Vx DeReverb Pro,zh-CN
Waves WNS Noise Suppressor,Waves WNS Noise Suppressor,zh-CN
Waves NS1 Noise Suppressor,Waves NS1 Noise Suppressor,zh-CN
Waves X-Noise,Waves X-Noise,zh-CN
Waves X-Crackle,Waves X-Crackle,zh-CN
Waves X-Click,Waves X-Click,zh-CN
Waves DeBreath,Waves DeBreath,zh-CN
Waves Sibilance,Waves Sibilance,zh-CN
Waves Vocal Rider,Waves Vocal Rider,zh-CN
Accentize dxRevive Pro,Accentize dxRevive Pro,zh-CN
Accentize DeRoom Pro,Accentize DeRoom Pro,zh-CN
Accentize Chameleon,Accentize Chameleon,zh-CN
Acon Digital DeVerberate 3,Acon Digital DeVerberate 3,zh-CN
Sonnox Oxford SuprEsser,Sonnox Oxford SuprEsser,zh-CN
Sonnox Oxford Limiter,Sonnox Oxford Limiter,zh-CN
McDSP SA-3 Spectral Processor,McDSP SA-3 Spectral Processor,zh-CN
McDSP NR800,McDSP NR800,zh-CN
NUGEN Audio VisLM,NUGEN Audio VisLM,zh-CN
NUGEN Audio Halo Downmix,NUGEN Audio Halo Downmix,zh-CN
NUGEN Audio Halo Upmix,NUGEN Audio Halo Upmix,zh-CN
NUGEN Audio ISL,NUGEN Audio ISL,zh-CN
NUGEN Audio LM-Correct,NUGEN Audio LM-Correct,zh-CN
NUGEN Audio AMB,NUGEN Audio AMB,zh-CN
NUGEN Audio Monofilter,NUGEN Audio Monofilter,zh-CN
Sound Radix Auto-Align Post 2,Sound Radix Auto-Align Post 2,zh-CN
Sound Radix Auto-Align 2,Sound Radix Auto-Align 2,zh-CN
The Cargo Cult Envy,The Cargo Cult Envy,zh-CN
The Cargo Cult Stemcell,The Cargo Cult Stemcell,zh-CN
The Cargo Cult Slapper 3,The Cargo Cult Slapper 3,zh-CN
Synchro Arts VocAlign Ultra,Synchro Arts VocAlign Ultra,zh-CN
Synchro Arts Revoice Pro,Synchro Arts Revoice Pro,zh-CN
Steinberg Nuendo,Steinberg Nuendo,zh-CN
Nuendo ADR Taker,Nuendo ADR Taker,zh-CN
Nuendo ReConform,Nuendo ReConform,zh-CN
Nuendo Field Recorder Audio Import,Nuendo Field Recorder Audio Import,zh-CN
Nuendo Game Audio Connect,Nuendo Game Audio Connect,zh-CN
Nuendo Direct Offline Processing,Nuendo Direct Offline Processing,zh-CN
Nuendo Control Room,Nuendo Control Room,zh-CN
Nuendo Video Cut Detection,Nuendo Video Cut Detection,zh-CN
Blackmagic Design DaVinci Resolve,Blackmagic Design DaVinci Resolve,zh-CN
DaVinci Resolve Fairlight,DaVinci Resolve Fairlight,zh-CN
Fairlight Audio Accelerator,Fairlight Audio Accelerator,zh-CN
Fairlight Desktop Console,Fairlight Desktop Console,zh-CN
Fairlight Audio Editor,Fairlight Audio Editor,zh-CN
Fairlight Sound Library,Fairlight Sound Library,zh-CN
Fairlight ADR Panel,Fairlight ADR Panel,zh-CN
Fairlight Elastic Wave,Fairlight Elastic Wave,zh-CN
Fairlight Audio Core,Fairlight Audio Core,zh-CN
Adobe Audition,Adobe Audition,zh-CN
Adobe Premiere Pro Essential Sound,Adobe Premiere Pro Essential Sound,zh-CN
Apple Logic Pro,Apple Logic Pro,zh-CN
Apple Final Cut Pro,Apple Final Cut Pro,zh-CN
Apple Final Cut Pro Roles,Apple Final Cut Pro Roles,zh-CN
Apple Compressor,Apple Compressor,zh-CN
Dolby Atmos Renderer,Dolby Atmos Renderer,zh-CN
Dolby Atmos Renderer Remote,Dolby Atmos Renderer Remote,zh-CN
Dolby Atmos Music Panner,Dolby Atmos Music Panner,zh-CN
Dolby Atmos Album Assembler,Dolby Atmos Album Assembler,zh-CN
Dolby Atmos Binaural Settings,Dolby Atmos Binaural Settings,zh-CN
Dolby Atmos Room Setup,Dolby Atmos Room Setup,zh-CN
Dolby Atmos Master File,Dolby Atmos Master File,zh-CN
Dolby Atmos Master ADM,Dolby Atmos Master ADM,zh-CN
Dolby Atmos RMU,Dolby Atmos RMU,zh-CN
Dolby Atmos Cinema Processor CP850,Dolby Atmos Cinema Processor CP850,zh-CN
Dolby Atmos Cinema Processor CP950A,Dolby Atmos Cinema Processor CP950A,zh-CN
Dolby Atmos Production Tools,Dolby Atmos Production Tools,zh-CN
Dolby Atmos Home Theater RMU,Dolby Atmos Home Theater RMU,zh-CN
Dolby Media Encoder,Dolby Media Encoder,zh-CN
Dolby Media Decoder,Dolby Media Decoder,zh-CN
Dolby Reference Player,Dolby Reference Player,zh-CN
Dolby Encoding Engine,Dolby Encoding Engine,zh-CN
Dolby DP591,Dolby DP591,zh-CN
Dolby DP590,Dolby DP590,zh-CN
Dolby DP580,Dolby DP580,zh-CN
Dolby CP850,Dolby CP850,zh-CN
Dolby CP950,Dolby CP950,zh-CN
Dolby Cinema,Dolby Cinema,zh-CN
Dolby Vision,杜比视界,zh-CN
DTS:X,DTS:X,zh-CN
DTS:X Pro,DTS:X Pro,zh-CN
DTS Neural:X,DTS Neural:X,zh-CN
DTS-HD Master Audio,DTS-HD Master Audio,zh-CN
DTS Headphone:X,DTS Headphone:X,zh-CN
DTS Virtual:X,DTS Virtual:X,zh-CN
DTS:X Creator Suite,DTS:X Creator Suite,zh-CN
Auro-3D,Auro-3D,zh-CN
AuroMax,AuroMax,zh-CN
Sennheiser AMBEO,Sennheiser AMBEO,zh-CN
Meyer Sound Spacemap Go,Meyer Sound Spacemap Go,zh-CN
d&b Soundscape,d&b Soundscape,zh-CN
L-Acoustics L-ISA,L-Acoustics L-ISA,zh-CN
Dear Reality dearVR PRO,Dear Reality dearVR PRO,zh-CN
Audiokinetic Wwise,Audiokinetic Wwise,zh-CN
FMOD Studio,FMOD Studio,zh-CN
Audiomovers LISTENTO,Audiomovers LISTENTO,zh-CN
Source-Connect Pro,Source-Connect Pro,zh-CN
Source-Nexus Gateway,Source-Nexus Gateway,zh-CN
SessionLinkPRO,SessionLinkPRO,zh-CN
Evercast,Evercast,zh-CN
SMPTE ST 2110-30,SMPTE ST 2110-30 专业媒体 IP 音频标准,zh-CN
SMPTE ST 2110-31,SMPTE ST 2110-31 AES3 透明传输标准,zh-CN
SMPTE ST 2067,SMPTE ST 2067 IMF 标准,zh-CN
SMPTE ST 2098-2,SMPTE ST 2098-2 沉浸式音频比特流标准,zh-CN
SMPTE ST 429-2,SMPTE ST 429-2 DCP 打包标准,zh-CN
SMPTE ST 429-3,SMPTE ST 429-3 DCP 声音与画面轨文件标准,zh-CN
SMPTE ST 428-3,SMPTE ST 428-3 DCP 音频声道映射规范,zh-CN
SMPTE ST 12-1,SMPTE ST 12-1 时间码标准,zh-CN
AES3,AES3 数字音频接口标准,zh-CN
AES10 MADI,AES10 MADI 多通道数字音频接口,zh-CN
AES67,AES67 高性能网络音频互操作标准,zh-CN
AES70,AES70 专业音频设备控制标准,zh-CN
AES31,AES31 音频工程数据交换标准,zh-CN
AES69,AES69 空间声学数据文件格式标准,zh-CN
Dante audio network,Dante音频网络,zh-CN
Dante Domain Manager,Dante Domain Manager,zh-CN
RAVENNA,RAVENNA 网络音频技术,zh-CN
Audio Video Bridging (AVB),音视频桥接,zh-CN
multichannel audio digital interface (MADI),MADI多通道数字音频接口,zh-CN
Audio over IP,IP 音频,zh-CN
Open Sound Control,开放声音控制协议,zh-CN
MPEG-H Audio,MPEG-H 三维音频,zh-CN
MPEG-I Immersive Audio,MPEG-I 沉浸式音频,zh-CN
Fraunhofer MPEG-H Authoring Suite,Fraunhofer MPEG-H Authoring Suite,zh-CN
ITU-R BS.775,ITU-R BS.775 多声道立体声扬声器布局规范,zh-CN
ITU-R BS.2051,ITU-R BS.2051 高级声音系统扬声器布局规范,zh-CN
ITU-R BS.2127,ITU-R BS.2127 高级声音系统主观评价规范,zh-CN
ITU-R BS.1116,ITU-R BS.1116 音频小损伤主观评价方法,zh-CN
ITU-R BS.1534,ITU-R BS.1534 MUSHRA 主观评价方法,zh-CN
ITU-R BS.2399,ITU-R BS.2399 主观评价测试中属性与术语的选择和描述方法,zh-CN
ITU-R BS.1864,ITU-R BS.1864 国际节目交换响度实践,zh-CN
EBU R 68,EBU R 68 数字音频峰值电平校准建议,zh-CN
EBU Tech 3285,EBU Tech 3285 广播波形格式规范,zh-CN
EBU Tech 3306,EBU Tech 3306 MBWF 元数据规范,zh-CN
EBU Tech 3364,EBU Tech 3364 ADM 制作指南,zh-CN
ARIB TR-B32,ARIB TR-B32 数字电视响度规范,zh-CN
OP-59,澳大利亚 OP-59 电视响度规范,zh-CN
SMPTE RP 200,SMPTE RP 200 电影混录棚监听电平建议,zh-CN
Academy Color Encoding System,学院色彩编码系统,zh-CN
The Academy of Motion Picture Arts and Sciences,美国电影艺术与科学学院,zh-CN
Audio Engineering Society,音频工程学会,zh-CN
Society of Motion Picture and Television Engineers,电影电视工程师协会,zh-CN
European Broadcasting Union,欧洲广播联盟,zh-CN
International Telecommunication Union,国际电信联盟,zh-CN
Motion Picture Sound Editors,电影声音剪辑师协会,zh-CN
Cinema Audio Society,电影音频协会,zh-CN
Association of Motion Picture Sound,电影声音协会,zh-CN
Walter Murch,沃尔特·默奇,zh-CN
Ben Burtt,本·伯特,zh-CN
Randy Thom,兰迪·汤姆,zh-CN
Gary Rydstrom,加里·里德斯特罗姆,zh-CN
Skip Lievsay,斯基普·利夫赛,zh-CN
Ren Klyce,伦·克莱斯,zh-CN
Christopher Boyes,克里斯托弗·博伊斯,zh-CN
Tom Fleischman,汤姆·弗莱施曼,zh-CN
Anna Behlmer,安娜·贝尔默,zh-CN
Ai-Ling Lee,李爱玲,zh-CN
Mark Mangini,马克·曼吉尼,zh-CN
Michael Semanick,迈克尔·塞曼尼克,zh-CN
Paul N. J. Ottosson,保罗·N·J·奥托森,zh-CN
Nicolas Becker,尼古拉·贝克,zh-CN
Craig Berkey,克雷格·伯基,zh-CN
Eugene Gearty,尤金·吉尔蒂,zh-CN
Alan Robert Murray,艾伦·罗伯特·默里,zh-CN
Richard Hymns,理查德·海姆斯,zh-CN
Glenn Freemantle,格伦·弗里曼特尔,zh-CN
John Roesch,约翰·罗施,zh-CN
Alyson Dee Moore,艾莉森·迪·摩尔,zh-CN
Gwendolyn Yates Whittle,格温多琳·耶茨·惠特尔,zh-CN
Cece Hall,茜茜·霍尔,zh-CN
Richard Portman,理查德·波特曼,zh-CN
Douglas Trumbull,道格拉斯·特朗布尔,zh-CN
Ray Dolby,雷·杜比,zh-CN
Ioan Allen,艾恩·艾伦,zh-CN
Tomlinson Holman,汤姆林森·霍尔曼,zh-CN
John Chowning,约翰·乔宁,zh-CN
spectral smoothing,频谱平滑,zh-CN
Foley surface,拟音表面材质,zh-CN
audio sweetening,音效润饰,zh-CN
cinematic riser,电影式上升音效,zh-CN
transition downer,转场下降音效,zh-CN
cinematic hit,电影式冲击音效,zh-CN
impact sound effect,撞击音效,zh-CN
low-frequency rumble,低频隆隆声,zh-CN
sub boom,低频轰响,zh-CN
aux send,辅助发送,zh-CN
audio bed,背景音床,zh-CN
audio rendering,音频渲染,zh-CN
dialogue stem (DX),对白分组母版,zh-CN
MOS shot,无同期声镜头,zh-CN
shoot MOS,无同期声拍摄,zh-CN
Touch automation mode,触控自动化模式,zh-CN
Latch automation mode,锁存自动化模式,zh-CN
Preview automation mode,预览自动化模式,zh-CN
learn noise profile,学习噪声特征,zh-CN
noise-reduction amount,降噪量,zh-CN
hero sound effect,主打音效,zh-CN
diegetic source sound,故事世界内声源声,zh-CN
sound-design stinger,声音设计短促强调音效,zh-CN
musical stinger,音乐短促强调音,zh-CN
audio transition effect,音频转场效果,zh-CN
sound spotting session,声音定点会,zh-CN
sound cue sheet,声音提示表,zh-CN
cinema monitoring reference level,影院监听参考电平,zh-CN
mix-room monitoring sweet spot,混音棚最佳听音位,zh-CN
sidechain key input,侧链键控输入,zh-CN
Avid S6 Spill Zone,Avid S6 Spill Zone,zh-CN
clean dialogue stem,纯对白分轨,zh-CN
profanity-free dialogue,洁版对白,zh-CN
low-shelf EQ,低频搁架式均衡,zh-CN
high-shelf EQ,高频搁架式均衡,zh-CN
ADR pre-roll,ADR 预卷,zh-CN
ADR post-roll,ADR 后卷,zh-CN
DAW punch in,DAW 插入录制,zh-CN
DAW punch out,DAW 退出插入录制,zh-CN
Dolby dialogue normalization (dialnorm),Dolby 对白归一化参数,zh-CN
Dolby Atmos trim metadata,杜比全景声渲染修整元数据,zh-CN
Pro Tools | MTRX II,Pro Tools | MTRX II,zh-CN
Pro Tools | Sync X,Pro Tools | Sync X,zh-CN
The Cargo Cult Matchbox,The Cargo Cult Matchbox,zh-CN
The Cargo Cult Spanner,The Cargo Cult Spanner,zh-CN
The Cargo Cult Slapper,The Cargo Cult Slapper,zh-CN
Dolby Cinema Processor CP950,Dolby Cinema Processor CP950,zh-CN
Sohonet ClearView Flex,Sohonet ClearView Flex,zh-CN
Milan AV network protocol,Milan AV 网络协议,zh-CN
sound re-recording mixer Richard King,电影重录混音师理查德·金,zh-CN
re-recording mixer David Parker,电影重录混音师大卫·帕克,zh-CN
