source,target,tgt_lng
幽影,Shroud,en
幽影灵魂,Umbral Souls,en
幽影集結,Umbral Gathering,en
幽暗之衣,Gloomform,en
幽暗之语,Blackheart,en
幽暗之魂,Umbral Souls,en
幽暗凶靈．薩瑞爾,"Thariel, the Umbral Wraith",en
幽暗寶冠,Tenebrous Crown,en
幽暗戒指,Dusk Ring,en
幽暗殘餘,Vestige of Darkness,en
幽暗深处,Dark Depths,en
幽暗视域,His Dark Horizon,en
幽暗項鍊,Dusk Amulet,en
幽林溪谷,Ravine,en
幽殤之園,Epitaph,en
幽灵舞步,Ghost Dance,en
幽能碎片,Psychic Fragmentation,en
幽谷栖客,Vale Dweller,en
幽邃之躯,Gloomform,en
幽闭监牢,Bastille,en
幽隱島嶼,Obscure Island,en
幽魂：{0},Spectre: {0},en
广泛覆盖,Widespread Coverage,en
广袤草原,Savannah,en
庄严护卫,Venerable Defender,en
庄严星辉矿石,Venerable Starlit Ore,en
庇護之盔,Shielded Helm,en
庇護星耀礦石,Warding Starlit Ore,en
庇護細杖,Warding Quarterstaff,en
库勒马克之握,Grip of Kulemak,en
库勒马克之躯,Vessel of Kulemak,en
库勒马克之邀,Kulemak's Invitation,en
库勒马克的统治,Kulemak's Dominion,en
应变催化剂,Adaptive Catalyst,en
应变外观,Adaptive Skin,en
应变性能,Adaptive Capability,en
应激生长,Reactive Growth,en
庞大侍从,Gigantic Following,en
庞然大物,Gigantic,en
庞然大锤,Massive Greathammer,en
废弃之城,Abandoned City,en
废灭,Ruin,en
废败之触,Wasting Touch,en
康复,Convalescence,en
廢料堆,Flotsam,en
廢棄宅邸,Derelict Mansion,en
廢棄挖掘場,Exhumed Ruins,en
廣域壁壘,Wide Barrier,en
廣域覆蓋,Widespread Coverage,en
廣闊區域,Expanse,en
延伸打擊,Reaching Strike,en
延伸效用,Protraction,en
延伸符文,Rune of Reach,en
延伸細杖,Reaching Quarterstaff,en
延伸节杖,Reaching Quarterstaff,en
延宕恐惧,Lingering Horror,en
延展合金,Expansive Alloy,en
延继,Protraction,en
延迟危害,Delayed Danger,en
延迟满足,Delayed Gratification,en
延迟激活,Delayed Reaction,en
延遲危險,Delayed Danger,en
延遲反應,Delayed Reaction,en
延遲滿足感,Delayed Gratification,en
延長持續時間 I,Prolonged Duration I,en
延長持續時間 II,Prolonged Duration II,en
延長持續時間 III,Prolonged Duration III,en
建構之錘,Structured Hammer,en
建構研究,Construct Studies,en
建筑师宝珠,Architect's Orb,en
建造錘,Construct Hammer,en
开发要害,Exploit Weakness,en
开山裂地,Mountain Splitter,en
开拓者护甲,Trailblazer Armour,en
开掘,Unearth,en
开疆,Expanse,en
开阔思维,Open Mind,en
异变之力,Abberant Power,en
异域铸币,Exotic Coinage,en
异常地图,Anomaly Map,en
异常状态,Ailments,en
异常状态吸收,Drain Ailments,en
异常状态应用,Ailment Application,en
异样憎恶,Strange Aversions,en
异灵之体,Chaos Inoculation,en
异生荆棘,The Brambleghast,en
异界升级物品,Atlas Upgrade Items,en
异界宿敌,Otherworldly Nemesis,en
异界攫取,Otherworldly Clutch,en
异端之击,Smite the Heretical,en
异能魔力,Eldritch Battery,en
弃置潜能,Potential Ignored,en
弊病印记,Marked for Sickness,en
弓,Bows,en
弓射击,Bow Shot,en
弓箭射擊,Bow Shot,en
弓类,Bows,en
引导之手,Guided Hand,en
引导传承,Channelled Heritage,en
引導,Channelling,en
引導之掌：心,Guiding Palm of the Heart,en
引導之掌：眼,Guiding Palm of the Eye,en
引導之掌：靈,Guiding Palm of the Mind,en
引導時施放,Cast while Channelling,en
引導暴風神殿,Guided Tempest Shrine,en
引導隕石神殿,Guided Meteoric Shrine,en
引導霜寒神殿,Guided Freezing Shrine,en
引我行恩典之途……,Lead me through Grace...,en
引火,Firestarter,en
引爆,Detonator,en
引爆之远古符文,Ancient Rune of Detonation,en
引爆召唤生物,Detonate Minion,en
引爆召喚物,Detonate Minion,en
引爆器,Detonator,en
引爆技能,Detonator Skills,en
引爆时间,Detonation Time,en
引爆预备,Primed to Explode,en
引路石,Waystone,en
引路石进阶,Waystone Tier Progression,en
引路石（ 1 阶）,Waystone (Tier 1),en
引路石（ 10 阶）,Waystone (Tier 10),en
引路石（ 11 阶）,Waystone (Tier 11),en
引路石（ 12 阶）,Waystone (Tier 12),en
引路石（ 13 阶）,Waystone (Tier 13),en
引路石（ 14 阶）,Waystone (Tier 14),en
引路石（ 15 阶）,Waystone (Tier 15),en
引路石（ 16 阶）,Waystone (Tier 16),en
引路石（ 2 阶）,Waystone (Tier 2),en
引路石（ 3 阶）,Waystone (Tier 3),en
引路石（ 4 阶）,Waystone (Tier 4),en
引路石（ 5 阶）,Waystone (Tier 5),en
引路石（ 6 阶）,Waystone (Tier 6),en
引路石（ 7 阶）,Waystone (Tier 7),en
引路石（ 8 阶）,Waystone (Tier 8),en
引路石（ 9 阶）,Waystone (Tier 9),en
引雷针,Lightning Rod,en
引領之手,Guided Hand,en
弗伦的余波,Vruun's Aftermath,en
弗伦的必然,Vruun's Inevitability,en
弥久伤痕,Grasping Wounds,en
弥漫寒霜,Spreading Frost,en
弥漫黑暗,Spreading Darkness,en
弧光守护者,Keeper of the Arc,en
弧光守护者之遗产,Legacy of Keeper of the Arc,en
弧刃大斧,Arched Greataxe,en
弧刃长剑,Arced Longsword,en
弧形長劍,Arced Longsword,en
弧影节杖,Arcing Quarterstaff,en
弩炮图腾,Ballista Totems,en
弯刀,Scimitar,en
弯刃大刀,Falchion,en
弯曲战弩,Flexed Crossbow,en
弱化圓飾,Rondel of Fragility,en
弱點善用,Critical Exploit,en
弱點針對,Exploit,en
強健十字弓,Robust Crossbow,en
強健的盟友,Sturdy Ally,en
強制結果,Forced Outcome,en
強力下顎,Strong Chin,en
強力施法,Powerful Casting,en
強力曝曬,Potent Exposure,en
強力能量,Forceful Energies,en
強化,Empowerment,en
強化之錘,Fortified Hammer,en
強化反應,Enhanced Reflexes,en
強化命中 I,Heightened Accuracy I,en
強化命中 II,Heightened Accuracy II,en
強化圖騰 I,Reinforced Totems I,en
強化圖騰 II,Reinforced Totems II,en
強化士氣,Reinforced Rallying,en
強化定期無敵光環,Empowered Periodic Invulnerability Aura,en
強化屏障,Enhanced Barrier,en
強化復甦召喚物,Empowered Reviving Minions,en
強化怪物召喚物,Empowered Monster Minions,en
強化效果,Enhanced Effectiveness,en
強化易爆植物,Empowering Volatile Plants,en
強化易爆燃彈,Empowering Volatile Crag,en
強化痕跡,Empowering Remnants,en
強化的,Empowered,en
強化精髓,Essence of Enhancement,en
強化聚能,Overcharge,en
強化造物,Enhanced Creation,en
強化陣地,Fortified Location,en
強化電球I,Empowered Sparks I,en
強化電球II,Empowered Sparks II,en
強壯樹幹,Mighty Trunk,en
強大召喚物,Powerful Minions,en
強大地圖頭目,Powerful Map Boss,en
強奪控制,Wrest Control,en
強擊矢,Power Shots,en
強盜之錘,Brigand Mace,en
強盜之面,Brigand Mask,en
強盜斧,Bandit Hatchet,en
強者獨得,To the Strong Go the Spoils,en
強韌心理,Mental Toughness,en
強鳴箭,Crescendo Arrows,en
弹射,Ricochet,en
弹射 I,Ricochet I,en
弹射 II,Ricochet II,en
弹射 III,Ricochet III,en
弹幕,Barrage,en
弹弓射击,Sling Shots,en
弹药,Ammunition,en
强健心灵,Strong Hearted,en
强健旅行者,Hale Traveller,en
强力咒语,Potent Incantation,en
强力地图首领,Powerful Map Boss,en
强力怪物仆从,Powerful Minions,en
强力曝露,Potent Exposure,en
强化,Empowered,en
强化创造,Enhanced Creation,en
强化反射,Enhanced Reflexes,en
强化周期性无敌光环,Empowered Periodic Invulnerability Aura,en
强化圣盾,Enhanced Barrier,en
强化复活怪物仆从,Empowered Reviving Minions,en
强化怪物仆从,Empowered Monster Minions,en
强化技能,Empowered Skills,en
强化攻击,Enhancing Attacks,en
强化效能,Enhanced Effectiveness,en
强化无常植物,Empowering Volatile Plants,en
强化无常碎岩,Empowering Volatile Crag,en
强化残片,Empowering Remnants,en
强化残骸,Empowering Remains,en
强化灌注,Empowering Infusions,en
强化火花 I,Empowered Sparks I,en
强化火花 II,Empowered Sparks II,en
强化精华,Essence of Enhancement,en
强化能量,Intensifying Energies,en
强化能量球,Heightened Charges,en
强化雕像,Augmented Effigies,en
强固之锤,Fortified Hammer,en
强固据点,Stronghold,en
强固献祭宝珠,Kopec's Orb of Sacrifice,en
强固神盾,Fortified Aegis,en
强大的信仰,Powerful Faith,en
强效丰裕精华,Greater Essence of Opulence,en
强效冰霜精华,Greater Essence of Ice,en
强效剥离预兆,Omen of Greater Annulment,en
强效命令精华,Greater Essence of Command,en
强效增强精华,Greater Essence of Enhancement,en
强效寻觅精华,Greater Essence of Seeking,en
强效崇高预兆,Omen of Greater Exaltation,en
强效心灵精华,Greater Essence of the Mind,en
强效急速精华,Greater Essence of Haste,en
强效接地精华,Greater Essence of Grounding,en
强效摧灭精华,Greater Essence of Ruin,en
强效施法,Powerful Casting,en
强效永恒精华,Greater Essence of the Infinite,en
强效激战精华,Greater Essence of Battle,en
强效火焰精华,Greater Essence of Flames,en
强效熔解精华,Greater Essence of Thawing,en
强效电光精华,Greater Essence of Electricity,en
强效的液化凶残,Potent Liquid Ferocity,en
强效的液化悲哀,Potent Liquid Melancholy,en
强效的液化轻蔑,Potent Liquid Contempt,en
强效磨蚀精华,Greater Essence of Abrasion,en
强效绝缘精华,Greater Essence of Insulation,en
强效药剂,Intense Dose,en
强效诅咒,Heightened Curse,en
强效身躯精华,Greater Essence of the Body,en
强效迅捷精华,Greater Essence of Alacrity,en
强效魔法精华,Greater Essence of Sorcery,en
强盗之锤,Bandit Mace,en
强盗面具,Brigand Mask,en
强者得利,To the Strong Go the Spoils,en
强能重射,Power Shots,en
强运预兆,Omen of Gambling,en
强韧甲壳,Strong Chin,en
强韧血脉,Fortifying Blood,en
彈弩射擊,Sling Shots,en
彈片,Shrapnel,en
彈藥保存 I,Ammo Conservation I,en
彈藥保存 II,Ammo Conservation II,en
彈藥保存 III,Ammo Conservation III,en
彎刃劍,Falchion,en
彎曲武器,Curved Weapon,en
归返,Returning,en
当头棒喝,In Your Face,en
彗星,Comet,en
彗星落,Comet,en
形势逆转,Clash,en
形单影只,Solus Ipse,en
形态或专注,Form or Focus,en
形虚式,Hollow Form Technique,en
形體專注,Form or Focus,en
彩繪十字弓,Painted Crossbow,en
彩绘塔盾,Painted Tower Shield,en
彩绘战弩,Painted Crossbow,en
彩绘纹章盾,Painted Crest Shield,en
彩绘轻盾,Painted Buckler,en
彩羽法器,Plumed Focus,en
影之舞,Shadow Dancing,en
彼端之軍：之眾群,Legion from Beyond: Multitudes,en
往昔碎片,Fragments Of The Past,en
征服者鎧甲,Conqueror Plate,en
待價而沽,Whoever Pays Best,en
待宰羔羊,Sitting Duck,en
徑向力,Radial Force,en
徒手,Unarmed,en
徒手伤害,Unarmed Damage,en
徒手攻击,Unarmed Attacks,en
徘徊幻影,Lingering Illusion,en
從其他能力獲得能力,Gaining Stats from other Stats,en
從我的頭裡滾出去！,Get out of my head!,en
從無到有,From Nothing,en
御敌神像,Warding Fetish,en
御敌药水,Warding Potions,en
御身守卫,Dionadair,en
御身守卫之遗产,Legacy of Dionadair,en
復仇天火,Vengeful Skyfire,en
復仇追蹤,Vengeful Chase,en
復甦召喚物,Reviving Minions,en
復甦寒霜,Revitalising Frost,en
復甦暗黑,Revitalising Darkness,en
復甦業火,Revitalising Flames,en
復甦狂風,Revitalising Winds,en
復甦雷霆,Revitalising Lightning,en
復興之兆,Omen of Resurgence,en
復行統治者,Resurging Archon,en
循環往復,Now and Again,en
循環教義,Circular Teachings,en
循证的训诫,Circular Teachings,en
微光虫,Glowswarm,en
微小損害,The Lesser Harm,en
微笑騎士,The Smiling Knight,en
徵兆權杖,Omen Sceptre,en
德卡拉纹章盾,Dekharan Crest Shield,en
德瑞的毁灭,Doedre's Undoing,en
德瑞的精神手套,Doedre's Tenure,en
德瑞的魔具,Doedre's Damning,en
德瑞索的热情,Daresso's Passion,en
德瓦塔之風,Daevata's Wind,en
德莱契之光,Light of the Draíocht,en
德莱契净化,Draiocht Cleansing,en
德莱文，永恒执政官,"Draven, the Eternal Praetor",en
德魯伊之冠,Druidic Crown,en
德魯伊之賦,Druidic Prowess,en
德魯伊訓練,Druidic Training,en
德魯伊頭環,Druidic Circlet,en
德鲁伊,Druid,en
德鲁伊之威,Druidic Prowess,en
德鲁伊同盟,Druidic Alliance,en
德鲁伊头冠,Druidic Circlet,en
德鲁伊法器,Druidic Focus,en
德鲁伊王冠,Druidic Crown,en
德鲁伊的训练,Druidic Training,en
德鲁伊英杰,Druidic Champion,en
徹骨,Chilled to the Bone,en
徽印紋章盾,Emblem Crest Shield,en
徽纹塔盾,Heraldric Tower Shield,en
心伤,Heartbreaking,en
心宇和諧,Harmony Within,en
心寒,Heartstopping,en
心心向榮,Hale Heart,en
心悸,Heartstopping,en
心智牺牲,Sacrifice of Mind,en
心智精髓,Essence of the Mind,en
心木短弓,Heartwood Shortbow,en
心源保護符文,Warding Rune of Heart,en
心源强健,Heart Tissue,en
心灵升华,Mind over Matter,en
心灵坚毅,Mental Toughness,en
心灵护命,Mind Phylacteries,en
心灵符文,Mind Rune,en
心灵精华,Essence of the Mind,en
心脏之指引之掌,Guiding Palm of the Heart,en
心脏之结界符文,Warding Rune of Heart,en
心臟疾病,Heart Tissue,en
心靈抹除,Mind Eraser,en
心靈永止,Heartstopper,en
心靈獻祭,Sacrifice of Mind,en
心靈護符,Mind Phylacteries,en
心靈迅捷,Mental Alacrity,en
必死狩猎,The Deadliest Hunt,en
忍受之苦,Endured Suffering,en
忍受痛苦,Endured Suffering,en
忘卻之巔,Forgotten Heights,en
忠誠大門守衛,Loyal Gatekeepers,en
忠誠敕令,Decree of Loyalty,en
忠誠獄犬,Loyal Hellhound,en
忠誠獻祭,Sacrifice of Loyalty,en
忠诚,Loyalty,en
忠诚之肤,Skin of the Loyal,en
忠诚之锤,Chober Chaber,en
忠诚法令,Decree of Loyalty,en
忠诚牺牲,Sacrifice of Loyalty,en
忠诚的炽焰猎犬,Loyal Hellhound,en
忠诚门卫,Loyal Gatekeepers,en
快行,Travel,en
快行技能,Travel Skills,en
快速代謝,Fast Metabolism,en
快速充能,Rapid Recharge,en
快速回复,Quick Recovery,en
快速射击,Rapid Shot,en
快速打擊背心,Slipstrike Vest,en
快速攻击 I,Rapid Attacks I,en
快速攻击 II,Rapid Attacks II,en
快速攻击 III,Rapid Attacks III,en
快速施法 I,Rapid Casting I,en
快速施法 II,Rapid Casting II,en
快速施法 III,Rapid Casting III,en
快速腐爛,Fast Rot,en
快速装填,Rapid Reload,en
快速阻斷,Swift Blocking,en
念力分裂,Psychic Fragmentation,en
忽略抗性,Ignoring Resistances,en
怒嚎魔符,Howling Talisman,en
怒火,Rage,en
怒火之塔,Spire of Ire,en
怒火之血,Blood of Rage,en
怒火偷取,Rage Leech,en
怒火武装,Blazing Arms,en
怒火源泉,Font of Rage,en
怒火统御,Anger Management,en
怒火锤炼 I,Rageforged I,en
怒火锤炼 II,Rageforged II,en
怒火降生,Birth of Fury,en
怒火难平,Prolonged Fury,en
怒火魔符,Fury Talisman,en
怒焰之川的哈迪,Hadi of the Flaming River,en
怒牛,The Raging Ox,en
怒號地面,Soaring Ground,en
怒视纹章盾,Glowering Crest Shield,en
思想和信徒,Thoughts and Prayers,en
思维脉轮,Chakra of Thought,en
思考与祈祷,Thoughts and Prayers,en
急冻,Hypothermia,en
急冻碎片,Freezing Shards,en
急凍化,Glaciation,en
急迅便鞋,Quickslip Shoes,en
急速代谢,Fast Metabolism,en
急速精华,Essence of Haste,en
急速腐朽,Fast Rot,en
性如寒冰,Cold Nature,en
性如烈火,Burning Nature,en
性如霹雳,Electrifying Nature,en
怨怒塔矛,Spire of Ire,en
怨恨,Execrate,en
怨恨鍛造,Hateforge,en
怨恨鞭藤，恶毒荆棘,"Grudgelash, Vile Thorn",en
怨毒,Malice,en
怨毒之花,Spiteful Floret,en
怨毒之花之遗产,Legacy of Spiteful Floret,en
怨毒者．柯姆,"Colm, the Rancorous",en
怪物仆从,Monster Minions,en
怪物仆从优先承受伤害,Damage Taken From Minions First,en
怪物召喚物,Monster Minions,en
怪物噬魂者,Monster Soul Eater,en
怪物威力值,Monster Power,en
怪物強度,Monster Power,en
怪物效用,Monster Effectiveness,en
怪物效能,Monster Effectiveness,en
怪物稀有度,Monster Rarity,en
怪物类型,Monster Category,en
怪物群,Pack,en
怪物词缀,Monster Modifiers,en
怪物類別,Monster Category,en
怪異攻城錘,Aberrant Sledge,en
怪異雪獸,The Abominable Yeti,en
怯懦之運,Cowardly Fate,en
总属性,Stat Totals,en
恆久偏斜,Enduring Deflection,en
恆久統治者,Enduring Archon,en
恆星項鍊,Stellar Amulet,en
恆生之戒,Biostatic Ring,en
恍惚,Daze,en
恍惚格挡,Dazing Blocks,en
恍神咆哮,Dazing Cry,en
恐喙鸟坐骑,Rhoa Mount,en
恐喙鸟皮外套,Rhoahide Coat,en
恐怖之柱,Grim Pillars,en
恐怖战旗,Dread Banner,en
恐怖遗物,Ghastly Relics,en
恐息符文,Gasp Rune,en
恐惧之拳,Dreadfist,en
恐惧之翼,Horror's Flight,en
恐惧侵袭,Fear Overwhelming,en
恐惧化身,Fear Incarnate,en
恐惧手斧,Dread Hatchet,en
恐惧终结,Crushing Fear,en
恐惧缠绕,Wrapped in Dread,en
恐惧麻痹,Fearful Paralysis,en
恐懼之伴．賽菲菈,"Saphira, The Dread Consort",en
恐懼之旗,Dread Banner,en
恐懼典獄長．歐斯溫,"Oswin, the Dread Warden",en
恐懼副官,Dread Lieutenants,en
恐懼化型,Fear Incarnate,en
恐懼壟罩,Wrapped in Dread,en
恐懼工程師．魯賈,"Rudja, the Dread Engineer",en
恐懼癱瘓,Fearful Paralysis,en
恐懼領主,Lord of Horrors,en
恒远魔蛊,Abiding Hex,en
恢复圣仪,Rite of Restoration,en
恢复预兆,Omen of Refreshment,en
恢宏之镜,Grand Mirror,en
恢弘生命药剂,Gargantuan Life Flask,en
恢弘盛装,Grand Regalia,en
恢弘腿甲,Grand Cuisses,en
恢弘袖口,Grand Manchettes,en
恢弘面罩,Grand Visage,en
恢弘魔力药剂,Gargantuan Mana Flask,en
恢復 I,Second Wind I,en
恢復 II,Second Wind II,en
恢復 III,Second Wind III,en
恢復期,Convalescence,en
恩吉尔的和谐,Ungil's Harmony,en
恩惠,Boons,en
恩纳尊的职责,Enezun's Charge,en
恩赐,Boons,en
恶念侵染,His Vile Intrusion,en
恶性流血,Aggravated Bleeding,en
恶性点燃,Aggravated Ignite,en
恶棍护甲,Scoundrel Armour,en
恶毒之击,Smite the Wicked,en
恶毒创伤,Vile Wounds,en
恶狼雕像,Wolf Idol,en
恶贯满盈,Virtueless,en
恶风足迹,Windscream,en
恶魔术士,Demon Magus,en
恶魔缝补者,Demon Stitcher,en
恸哭悬崖,Mournful Cliffside,en
悉听遵命,At your Command,en
悉妮蔻拉之眼,Hinekora's Sight,en
悉妮蔻拉的髮絲,Hinekora's Lock,en
悔罪监牢,Penitentiary,en
患难之交,Trusted Partner,en
悬铃巨鸦,The Crowbell,en
悲运之缚,Shackles of the Wretched,en
悼亡護身符,Lament Amulet,en
悼念之終,End of Mourning,en
情在不言中,Unspoken Bond,en
情比金坚,Trusted Kinship,en
惊响囚笼，裂地之灵,"Rattlecage, the Earthbreaker",en
惊喜火花,Surprise Spark,en
惊怖主宰,Lord of Horrors,en
惊悚增幅,Baleful Augmentation,en
惊悸迷雾,Delirium,en
惊悸迷雾石板,Delirium Tablet,en
惊惧匠焰,Dread Engineer's Concoction,en
惊扰虫群,Stir the Swarm,en
惊险刺激,Thrillsteel,en
惊霆复至,Strike Twice,en
惊风掌,Staggering Palm,en
惘信者,The Agnostic,en
惡兆手套,Ominous Gloves,en
惡兆護身符,Portent Amulet,en
惡劣騎士,The Vile Knight,en
惡化,Deterioration,en
惡化點燃,Compounding Ignite,en
惡夢樹液,Sap of Nightmares,en
惡徒護甲,Dastard Armour,en
惡性創傷,Vile Wounds,en
惡棘者．葛局拉許,"Grudgelash, Vile Thorn",en
惡毒療癒,Vile Mending,en
惡毒長袍,Vile Robe,en
惡毒魔符,Vicious Talisman,en
惡狼之血,Blood of the Wolf,en
惡縫之面,Mask of the Stitched Demon,en
惡靈之握,Grip of Evil,en
惡魔瑪格思,Demon Magus,en
惡魔變身,Demon Form,en
惡魔附身,Demonic Possession,en
惩罚者,The Executioner,en
惩罚者大斧,Executioner Greataxe,en
愈合偏转,Mending Deflection,en
意外灵巧,Unexpected Finesse,en
意志之力,Force of Will,en
意志低語,Whisper of the Brotherhood,en
意志呼唤,Call of the Brotherhood,en
意志斷片,Animus Splinters,en
意志测试巴雅,Test of Will Barya,en
意志的力量,Force of Will,en
意志的測試代幣,Test of Will Barya,en
意志轉換,Animus Exchange,en
意念之指引之掌,Guiding Palm of the Mind,en
意念永存,The Soul Springs Eternal,en
意识之缘,Lochtonial Caress,en
愚昧之击,Smite the Ignorant,en
愛勒弗,Elevore,en
感受大地,Feel the Earth,en
感电,Shock,en
感电传导,Shock Conduction,en
感电传导 II,Shock Conduction II,en
感电传播,Spreading Shocks,en
感电地面,Shocked Ground,en
感电时施放,Cast on Shock,en
感电虹吸,Shock Siphon,en
感触大地,Feel the Earth,en
感電上限,Shocking Limit,en
感電傳導II,Shock Conduction II,en
愤怒战吼,Raging Cry,en
愤怒权杖,Wrath Sceptre,en
愤怒狂灵,Raging Spirits,en
愤火铭心,Unforgiving,en
慑魂之盾,Frightening Shield,en
慑魂英气,Presence Present,en
慘痛災禍,Agonising Calamity,en
慘白遺物,Ghastly Relics,en
慧眼,Second Sight,en
慷慨奉献,Magnanimous Offerings,en
慷慨的奉獻,Thundrous Devotion,en
憎恨之远古符文,Ancient Rune of Animosity,en
憎恨之靈．提爾尼,"Tierney, the Hateful",en
憎惡碎綻,Shattering Spite,en
憎惡者．亞歐塔,"Yaota, the Loathsome",en
憎惡者．賈嫚拉,"Jamanra, the Abomination",en
憐憫,Commiserate,en
憤怒的誕生,Birth of Fury,en
憤怒管理,Anger Management,en
憤恨飾帶,The Gnashing Sash,en
憧憬财富,Drawn to Riches,en
憶念之戒,Mnemonic Ring,en
應急圖騰 I,Urgent Totems I,en
應急圖騰 II,Urgent Totems II,en
應急圖騰 III,Urgent Totems III,en
應變能力,Adaptive Capability,en
懦夫之遗,Coward's Legacy,en
懦夫护甲,Dastard Armour,en
懦夫的遺產,Coward's Legacy,en
懦弱的命运,Cowardly Fate,en
懸念,Wasting Casts,en
懸賞 II,Bounty II,en
懾人劇毒,Overwhelming Toxicity,en
戈赞，锈污义军领主,"Gozen, Rebellious Rustlord",en
成群结队,Growing Swarm,en
成雙十字弓,Twin Crossbow,en
我不再孤身一人！,I'm not alone anymore!,en
我不再是孤身一人！,I'm not alone anymore!,en
我即怒火,...and I Shall Rage,en
我即暴雪,I am the Blizzard...,en
我即為暴雪……,I am the Blizzard...,en
我即為雷鳴……,I am the Thunder...,en
我即雷霆,I am the Thunder...,en
我现在看清了你的真面目！,I see your true nature now!,en
我現在看清你的本性了！,I see your true nature now!,en
我知道你儿时的恐惧……,I know your childhood fears...,en
我知道你童年的恐懼……,I know your childhood fears...,en
我要见你们的头,Bring Me Your Leader,en
戒备反射,Defensive Reflexes,en
戒指,Rings,en
戒指孕育槽位,Ring Womb,en
戒指母胎,Ring Womb,en
戒指：暗黑,Tenebrous Ring,en
戒指：暮色,Dusk Ring,en
戒指：薄暮,Gloam Ring,en
战争使者,Warbringer,en
战争军略,War Tactics,en
战争司号的呐喊,Warcaller's Bellow,en
战争裹手,War Wraps,en
战争铁拳 I,Fist of War I,en
战争铁拳 II,Fist of War II,en
战争铁拳 III,Fist of War III,en
战争锤炼,Tempered by War,en
战吼,Warcries,en
战吼如雷,Deafening Cries,en
战壕砥柱,Trenchtimbre,en
战壕砥柱之遗产,Legacy of Trenchtimbre,en
战士,Warrior,en
战士之血,Blood of the Warrior,en
战士巨盔,Warrior Greathelm,en
战弩,Crossbows,en
战弩射击,Crossbow Shot,en
战弩弹药技能,Crossbow Ammunition Skills,en
战斗武器,Martial Weapons,en
战斗炼金术,Combat Alchemy,en
战斗狂怒,Combat Frenzy,en
战斗狂热,Battle Fever,en
战斗的快感,Thrill of the Fight,en
战斗迷神,Battle Trance,en
战旗,War Banner,en
战术家,Tactician,en
战术撤退,Tactical Retreat,en
战略堤防,Strategic Embankments,en
战矛,Spears,en
战矛突刺,Spear Stab,en
战矛飞掷,Spear Throw,en
战镐,Battle Pick,en
截片护腕,Sectioned Bracers,en
戰斧,Battle Axe,en
戰爭之哮,Warcaller's Bellow,en
戰爭之旗,War Banner,en
戰爭淬煉,Tempered by War,en
戰爭策略,War Tactics,en
戰爭遊戲,War Games,en
戰爭長矛,War Spear,en
戰略優勢,Strategic Advantage,en
戰縛召喚物,Wardbound Minions,en
戰術性撤退,Tactical Retreat,en
戰術陣地,Strategic Embankments,en
戰鎬,Warpick,en
戰鬥亢奮,Thrill of Battle,en
戰鬥節奏,Flow State,en
戰鬥精髓,Essence of Battle,en
戰鬥鎬,Battle Pick,en
戴瓦塔的幻风,Daevata's Wind,en
房间升级,Room Upgrades,en
所向披靡,Sunder my Enemies...,en
所選之道,The Chosen Path,en
手套,Gloves,en
手镯鞋履,Bangled Sandals,en
才能傳承,Inherited Talents,en
扎伊達的長壽,Zaida's Longevity,en
扎尔马拉斯，神威巨像,"Zalmarath, the Colossus",en
扎拉迪的灵核,Soul Core of Zalatl,en
扎拉迪的绝缘灵核,Zalatl's Soul Core of Insulation,en
扎根大地,Grounded in the Earth,en
扎洛卡之赠,Zarokh's Gift,en
扎洛卡的克制,Zarokh's Refrain,en
扎洛卡的反叛,Zarokh's Revolt,en
扎洛卡的圣物厅钥匙：丝克玛的决心,Zarokh's Reliquary Key: Sekhema's Resolve,en
扎洛卡的圣物厅钥匙：抗衡黑暗,Zarokh's Reliquary Key: Against the Darkness,en
扎洛卡的圣物厅钥匙：时空之肌,Zarokh's Reliquary Key: Temporalis,en
扎洛卡的圣物厅钥匙：禁域面容,Zarokh's Reliquary Key: Sandstorm Visage,en
扎洛卡的圣物厅钥匙：蒙福的羁绊,Zarokh's Reliquary Key: Blessed Bonds,en
扎洛卡，时空之灵,"Zarokh, the Temporal",en
扎瓦里，高塔暴君,"Zar Wali, the Bone Tyrant",en
扎米尔，刀锋之主,"Zahmir, the Blade Sovereign",en
打击,Strike,en
打击节杖,Striking Quarterstaff,en
打帶跑,Hit and Run,en
打成纸浆,Beaten to a Pulp,en
打成肉泥,Beaten to a Pulp,en
打擊細杖,Striking Quarterstaff,en
打擊練習,Spar,en
打爛頭目的臉,Broken Boss Faces,en
打破忍耐,Break Endurance,en
打蠟外衣,Waxed Jacket,en
托古尔，污染者,"Tor Gul, the Defiler",en
托沃催化剂,Tul's Catalyst,en
托沃的催化劑,Tul's Catalyst,en
托沃的寂静,Tul's Stillness,en
托沃的寧靜,Tul's Stillness,en
托沃的雪崩,Tul's Avalanche,en
托波譚提的阻挫靈魂核心,Topotante's Soul Core of Dampening,en
托维安，救世主之手,"Torvian, Hand of the Saviour",en
托钵塔特的抑制灵核,Topotante's Soul Core of Dampening,en
托钵塔特的灵核,Soul Core of Topotante,en
扣带裹手,Buckled Wraps,en
执政官增益状态,Archon Buff,en
扩展,Expand,en
扩展合金,Expansive Alloy,en
扩展设计,Expanded Designs,en
扩张的族群,Expanding Hordes,en
扩散异常状态,Spreading Ailments,en
扭曲天穹,Twisted Empyrean,en
扭曲天穹之遗产,Legacy of Twisted Empyrean,en
扭曲法杖,Twisted Wand,en
扭曲湮没,Spaghettification,en
扭曲追擊,Twisted Pursuit,en
