source,target,tgt_lng
"C8X","C8X",zh-CN
"Cadmium Allinide","亚胺镉",zh-CN
"Café Musain","缪尚咖啡馆",zh-CN
"Caiman","鳄鱼",zh-CN
"Cal-O-Meal","卡欧膳食",zh-CN
"Calah Hurston","卡拉·赫斯顿",zh-CN
"Calamity","灾星",zh-CN
"Caldera","火山臼",zh-CN
"Calhoun Pass Emergency Shelter","卡洪山口紧急避难所",zh-CN
"Caliban","卡利班",zh-CN
"Calico","棉布",zh-CN
"Calliope","卡利俄佩",zh-CN
"Cally Stroble","卡莉·斯特罗布",zh-CN
"Calva","颅盖",zh-CN
"Cambio SRT","转化宝 打捞修复工具",zh-CN
"Cambio-Lite","转化宝-Lite",zh-CN
"Cambrio","转化宝",zh-CN
"Camera POV","【待定】摄像机视角",zh-CN
"Camion","卡米翁",zh-CN
"Campo","坎波",zh-CN
"Candy","糖果",zh-CN
"cannon","加农炮",zh-CN
"Cano","卡诺",zh-CN
"Canoiodide","卡诺碘",zh-CN
"Canuto","箭筒",zh-CN
"cap","发",zh-CN
"Capital Ship","主力舰",zh-CN
"Capsulo","卡普苏洛",zh-CN
"Captain","上校",zh-CN
"Captain General","元帅",zh-CN
"Captain Medcalf","麦德卡夫船长",zh-CN
"Captain Omar Singh","奥马尔·辛格船长",zh-CN
"Captain's Mix Sandwich","舰长的混搭三明治",zh-CN
"Captor","劫持者",zh-CN
"carafi","卡拉菲能量块",zh-CN
"Carafi Cube","卡拉菲能量块",zh-CN
"Carbide","碳钨",zh-CN
"Carbon","碳黑",zh-CN
"Carbon Planet","碳行星",zh-CN
"Carbon-Silk","碳绸",zh-CN
"Cardona","卡多纳",zh-CN
"Caret","【暂定】卡雷特",zh-CN
"Carey Sun","孙凯莉",zh-CN
"Cargo","货运",zh-CN
"Cargo Deck","货运甲板",zh-CN
"Cargo Handler Assiciation","货物装卸协会",zh-CN
"Cargo Hat","货物帽",zh-CN
"Cargo Services","货运服务",zh-CN
"Cargolympics","物流奥林匹克",zh-CN
"Carinite","科力晶",zh-CN
"Carnifex Armor","刽子手",zh-CN
"Carnita-ritas Burrito","卡尼塔斯猪肉卷饼",zh-CN
"Carnival livery","狂欢节涂装",zh-CN
"Carolyn 'Vortex' Thorson","卡罗琳·'涡旋'·索森",zh-CN
"Carrack","克拉克",zh-CN
"Carrack T-shirt","克拉克T恤",zh-CN
"Carragio Jacket","卡拉乔洛 夹克",zh-CN
"Carrier-based Bomber","舰载轰炸机",zh-CN
"Carrion","腐尸",zh-CN
"Carryall","储物包",zh-CN
"Carrying Capacity","储物空间",zh-CN
"Carrying Capacity:","储物空间：",zh-CN
"Casaba Outlet","卡莎巴服装店",zh-CN
"Cascade","喷流",zh-CN
"Cascom","卡斯康",zh-CN
"Cassa","卡萨",zh-CN
"Casse Aerospace","卡斯航空航天",zh-CN
"Cassel","卡塞尔",zh-CN
"Cassellitos","卡塞利托斯",zh-CN
"Castillo","卡斯蒂罗",zh-CN
"Castor","卡斯托",zh-CN
"Castra","卡斯塔",zh-CN
"Cataby","卡塔比",zh-CN
"Caterpillar","毛虫",zh-CN
"Cathcart","卡思卡特",zh-CN
"Caudillo","考迪罗",zh-CN
"CBD","CBD",zh-CN
"CC's Conversions","CC 改造",zh-CN
"CC:","抄送：",zh-CN
"CDF","民事防御部队",zh-CN
"CDS QuickCade","CDS 快搭墙",zh-CN
"CDS QuickCade Ammo","CDS 快搭墙能源",zh-CN
"Celestial","天体",zh-CN
"Cellin","赛琳",zh-CN
"Cellin Center HydroFarm","赛琳中央水培农场",zh-CN
"Cellin's Peak","赛琳峰",zh-CN
"Cenote Concern","天然井公司",zh-CN
"Centauri","半人马",zh-CN
"Centennial Bloom","世纪花",zh-CN
"center cap","中央盖板",zh-CN
"CenterMass","核心区域",zh-CN
"Central Core Bank","中央核心银行",zh-CN
"Central Tower livery","中央大厦涂装",zh-CN
"Centralist Party","集权党",zh-CN
"Centurion","百夫长",zh-CN
"Ceprozin","噻普洛嗪",zh-CN
"Cerberus","地狱犬",zh-CN
"Cereus Rubra (Kavische)","红顶仙人掌（卡维斯彻）",zh-CN
"Cerrado","赛拉多",zh-CN
"Cestulus","塞特拉斯",zh-CN
"Ch.iing","驰银",zh-CN
"Chad Fawley","查德·弗利",zh-CN
"Chaff","箔条电磁干扰弹",zh-CN
"Chamar","查马尔",zh-CN
"Chan-Eisen Field","陈-艾森力场",zh-CN
"Charcoal","炭灰色",zh-CN
"Charge Window Level","充能水平",zh-CN
"Charger","战马",zh-CN
"Charon","夏戎",zh-CN
"Chase Hewitt","蔡斯·休伊特",zh-CN
"Checkmate","死局空间站",zh-CN
"Cheddar Ham Burrito","切达奶酪火腿卷饼",zh-CN
"Cheese and Tomato Pizza (Slice)","一片芝士番茄比萨",zh-CN
"Cherie","切丽",zh-CN
"Chernykh","切尔尼克",zh-CN
"Cherry","樱桃红",zh-CN
"Cherry Blossom","樱花",zh-CN
"Chesterfield Hurston","切斯特菲尔德·赫斯顿",zh-CN
"Chestnut","栗色",zh-CN
"Chicken Wham","鸡肉温姆堡",zh-CN
"Chief Petty Officer","上士",zh-CN
"Chile Birria Burrito","辛辣比利亚羊肉卷饼",zh-CN
"Chili Dog","香辣热狗",zh-CN
"Chili Mac Combat Ration","辣通心粉战斗口粮",zh-CN
"Chill Max","寒意满满",zh-CN
"Chimera Communications","奇美拉通讯",zh-CN
"Chiron","喀戎",zh-CN
"chlorine","氯气",zh-CN
"Chokehold","扼喉",zh-CN
"Chris Roberts","克里斯·罗伯茨",zh-CN
"Christina Clark","克里斯蒂娜·克拉克",zh-CN
"Chrome","铬黄（存疑）",zh-CN
"Chrome Dome","铬金圆顶",zh-CN
"Chronos","克洛诺斯",zh-CN
"Chui’ā","翠雅",zh-CN
"CIG","云间帝国游戏",zh-CN
"Cinder","煤灰",zh-CN
"Cirrus","卷云",zh-CN
"Citadel","要塞",zh-CN
"Citizen's Clean World Alliance","公民清洁世界联盟",zh-CN
"Citizen's Pride","公民之傲",zh-CN
"Citizens","公民",zh-CN
"Citizens for Prosperity","繁荣公民",zh-CN
"Citizens for Pyro","派罗公民",zh-CN
"Citron","香橼 （纯色黄）",zh-CN
"Citrus Beef Burrito","柑橘牛肉卷饼",zh-CN
"Citrus Blend Smoothie","柑橘冰沙",zh-CN
"Citrus Rush Smoothie","柑橘冲击冰沙",zh-CN
"City Lights","城市之光",zh-CN
"Cityflight Transit","市航交通",zh-CN
"Civilian","平民",zh-CN
"Civilian Close Support","民用后勤",zh-CN
"Civilian Defense Force","民事防御部队",zh-CN
"CK13-GID Seed Blend","CK13-GID 杂交种子",zh-CN
"Clan Theory","《氏族理论》",zh-CN
"Clara Douglas","克拉拉·道格拉斯",zh-CN
"Clarence Hatfield","克拉伦斯·哈特菲尔德",zh-CN
"Clark Defense Systems","卡拉克防御系统",zh-CN
"Clarke Committee","卡拉克委员会",zh-CN
"Clarkson","克拉克森",zh-CN
"Clash","冲突",zh-CN
"Class","分类",zh-CN
"Class 2b Mount","2b 级武器挂点",zh-CN
"Class A","A 级",zh-CN
"Class B","B 级",zh-CN
"Class C","C 级",zh-CN
"Classic Dog","经典热狗",zh-CN
"Claudia Besser","克劳迪娅·贝瑟",zh-CN
"Claw Salamanders","爪蜥帮",zh-CN
"Clean and Clear Work Apron","整洁明了 工作围裙",zh-CN
"Clean Shot","清镜频道",zh-CN
"Clear View Emergency Shelter","清晰视界紧急避难所",zh-CN
"Cleaver","切割者",zh-CN
"Clement Redfield","克莱门特·雷德菲尔德",zh-CN
"Clempt","克兰朋",zh-CN
"Cleo","克利奥",zh-CN
"Cliffback","崖归",zh-CN
"Cliffhanger","悬念",zh-CN
"Cliffhanger Livery","悬念涂装",zh-CN
"Clifton Brothers","克利夫顿兄弟",zh-CN
"Clinic","诊所",zh-CN
"Clio","克利俄",zh-CN
"Clip","打手",zh-CN
"Clipper","快帆",zh-CN
"ClipVest","回形针上装",zh-CN
"Cloak","斗篷",zh-CN
"Clor Vee","克洛·维",zh-CN
"Clothing","服装",zh-CN
"Cloud City","云之城",zh-CN
"Cloudburst","云爆",zh-CN
"Cloudrest Retreat","云歇避风港",zh-CN
"CloudSprint","柔云疾跑",zh-CN
"Cloudview Center","云景中心",zh-CN
"Clovus Darneely","克洛夫斯·达尼利",zh-CN
"Cluster","小行星群",zh-CN
"Cluster Factor","【待定】富集系数",zh-CN
"Cluster Modifier","最佳充能窗口大小",zh-CN
"coal","煤",zh-CN
"Coalfire","煤火",zh-CN
"Coat","外套",zh-CN
"Cobalt","钴蓝色",zh-CN
"Coconut Curry Kacho","椰子咖喱卡乔面",zh-CN
"Coda","终曲",zh-CN
"Coda Ballistic Pistol","终曲 实弹手枪",zh-CN
"Code Blue Apparel","蓝色编码服装",zh-CN
"Cody","科迪",zh-CN
"Coffee (Mug)","咖啡（马克杯装）",zh-CN
"Cognitive Boosting","认知增强",zh-CN
"Cognitive Impairing","认知障碍",zh-CN
"Col","山口",zh-CN
"Cold Snap","寒流",zh-CN
"Cold Surge","寒潮",zh-CN
"Coloma","科洛马",zh-CN
"Colonel","上校",zh-CN
"Colossus","巨像",zh-CN
"Combat Gauntlet","战斗试炼",zh-CN
"Combat Readiness Uniform","狗斗准备服",zh-CN
"ComfortAir","舒气",zh-CN
"Comm Arrays","通信阵列",zh-CN
"Commander","中校",zh-CN
"Commander Herdsman","赫斯曼指挥官",zh-CN
"CommArray","通信阵列",zh-CN
"CommArray Protection Act","《通信阵列保护法案》",zh-CN
"Committee on Economic Development","经济发展委员会",zh-CN
"Committee on Interstellar Commerce","星际商业委员会",zh-CN
"CommLink","【待定】通讯连接",zh-CN
"Commodore","准将",zh-CN
"Common Law","普通法",zh-CN
"comp-board","计算板",zh-CN
"Compboard","电路板",zh-CN
"Compensator","枪口补偿器",zh-CN
"Comstab (Command Stability)","指令增稳/循迹控制",zh-CN
"Concept","概念",zh-CN
"Concerned Citizens Foundation","公民关怀基金会",zh-CN
"Condi Hillard","康蒂·希拉德",zh-CN
"Congress","议会",zh-CN
"Congress Now","国会现在",zh-CN
"Conifer","针叶树",zh-CN
"Connelly Reeves","康奈利·里夫斯将军",zh-CN
"Conner's Beard Moss","康纳胡须地衣",zh-CN
"Conni Ling","康妮·玲",zh-CN
"Connor's","康纳小屋",zh-CN
"Conscientious Objects","尽职之物",zh-CN
"Consolidated Outland","联合外域",zh-CN
"Constantine Hurston","康斯坦丁·赫斯顿",zh-CN
"CONSTELLATION","星座",zh-CN
"Constellation Andromeda","仙女座",zh-CN
"Constellation Aquila","天鹰座",zh-CN
"Constellation Phoenix","凤凰座",zh-CN
"Constellation Phoenix Emerald","凤凰座 翡翠绿",zh-CN
"Constellation Taurus","金牛座",zh-CN
"Consumer Goods","生活用品",zh-CN
"contract","合约",zh-CN
"Contractor","承包商",zh-CN
"CONTRACTOR AFFILIATION","承包商从属",zh-CN
"Controlled Substance","管控物",zh-CN
"Conva Maynard","康瓦·梅纳德",zh-CN
"Cool Core","冷却核心",zh-CN
"COOL-WEV","酷网",zh-CN
"Copernicus","哥白尼",zh-CN
"Copper","铜",zh-CN
"Copperhead","铜斑蛇",zh-CN
"Coramor","科拉爱人节",zh-CN
"Corath’thal","科拉瑟·塔尔",zh-CN
"Corazon Tan","科拉松·谭",zh-CN
"Corbel","拱石",zh-CN
"Corbin Cassady","科尔宾·卡萨迪",zh-CN
"Corbyn Salehi","科尔宾·萨利希",zh-CN
"Cordimon","科尔迪曼",zh-CN
"Cordry's","科德里小铺",zh-CN
"Core","胸甲",zh-CN
"Core Compatibility","可适配胸甲类型",zh-CN
"Corel","科内尔",zh-CN
"Coreless Planet","无核行星",zh-CN
"Corilla","科里拉",zh-CN
"Corin","柯林",zh-CN
"Coriolus Initiative","克里奥鲁斯倡议",zh-CN
"Cormack Method","科马克加工法",zh-CN
"Cornerstone Developments","基石开发公司",zh-CN
"Cornerstone Developments’ Guide To Maintenance","基石开发公司维护指南",zh-CN
"Corporal","下士",zh-CN
"Corsair","海盗船",zh-CN
"Corsti","柯蒂斯",zh-CN
"Cort Legrande","柯尔特·莱格朗德",zh-CN
"CorticoPen","皮质醇笔",zh-CN
"Corundum","刚玉",zh-CN
"Corvette","轻护舰",zh-CN
"Corvus","乌黑",zh-CN
"Couloir Shoes","幽谷鞋",zh-CN
"Council","堂会",zh-CN
"Council Scrip","堂会凭证",zh-CN
"Courier","快递",zh-CN
"Cousin Crow's Custom Craft","乌鸦表哥定制工艺",zh-CN
"Covalex","科瓦莱什",zh-CN
"Covalex Shipping","科瓦莱什货运",zh-CN
"Covalex Shipping Hub Gundo","科瓦莱什货运中心 贡多",zh-CN
"Coverall","全面覆盖",zh-CN
"Create a better world","创造更美好的世界",zh-CN
"Creation of Ceprozin","噻普洛嗪诞生地",zh-CN
"creative innovation meets innovative creativity","革新创意 创造革新",zh-CN
"Creese","马来剑",zh-CN
"Crestfall high-tops","巅峰坠落高帮鞋",zh-CN
"CrimeStat","犯罪等级",zh-CN
"CrimeStat Increase","犯罪等级提升",zh-CN
"Crimson","猩红色",zh-CN
"Crimson Blitz","猩红闪击",zh-CN
"Crion","克里昂",zh-CN
"Crion Security Legion","克里昂安保军团",zh-CN
"Crispers","脆片",zh-CN
"Crista Tamdon","克里斯塔·坦登",zh-CN
"CRLF DYNAPAK","疗生 医疗枪",zh-CN
"Croshaw","克罗肖",zh-CN
"Cross Section","横截面",zh-CN
"Crossfield","克罗斯菲尔德",zh-CN
"Crossfire LandCruiser","交火级陆地巡航车",zh-CN
"Crosshair","准星报",zh-CN
"Crowder test","拥挤者测试",zh-CN
"Crucible","坩埚",zh-CN
"Crude Oil","原油",zh-CN
"Cruise Control","定速巡航",zh-CN
"Cruiser Dog","巡航热狗",zh-CN
"Crusader","十字军",zh-CN
"Crusader Health Clinic","十字军健康诊所",zh-CN
"Crusader Historical Society","十字军历史协会",zh-CN
"Crusader Industries","十字军工业",zh-CN
"Crusader Reservist","十字军预备役士兵",zh-CN
"Crusader Restaurant Supply","十字军餐饮供应",zh-CN
"Crusader Security","十字军安保",zh-CN
"CRUZ","酷滋",zh-CN
"Cry-Astro","寒宇",zh-CN
"Cryo Star","冷冻之星",zh-CN
"Cryo Star EX","冷冻之星 EX",zh-CN
"Cryo Star SL","冷冻之星 SL",zh-CN
"Cryo Star XL","冷冻之星 XL",zh-CN
"CryoPod","冷冻仓",zh-CN
"Cryptokeys","破解密钥",zh-CN
"CS-L","CS-L",zh-CN
"cSCU","cSCU",zh-CN
"CTR","CTR",zh-CN
"Cubby Blast","立方爆炸",zh-CN
"Cubby Blast T-shirt","立方爆炸T恤",zh-CN
"Cuesta Shoes","奎斯塔 鞋子",zh-CN
"Cumulus","积云",zh-CN
"CureLife","疗生公司",zh-CN
"Custodian SMG","监管者 冲锋枪",zh-CN
"Customs Bureau","海关局",zh-CN
"Cutlass Black","黑弯刀",zh-CN
"Cutlass Blue","蓝弯刀",zh-CN
"Cutlass Red","红弯刀",zh-CN
"Cutlass Steel","钢弯刀",zh-CN
"Cutlass T-shirt","弯刀T恤",zh-CN
"Cutter","小刀",zh-CN
"Cutter Scout","小刀 侦察兵",zh-CN
"CVSA","Cvsa Ballistic Cannon",zh-CN
"Cyan","青色",zh-CN
"Cyanosis","紫绀",zh-CN
"cybernetic replacement surgeries","仿生机械义体置换手术",zh-CN
"Cyclone","旋风",zh-CN
"Cyclone AA","旋风 AA",zh-CN
"Cyclone MT","旋风 MT",zh-CN
"Cyclone RC","旋风 RC",zh-CN
"Cyclone RN","旋风 RN",zh-CN
"Cyclone TR","旋风 TR",zh-CN
"Cyclops","独眼巨人",zh-CN
"Cydnus","土蝽",zh-CN
"Cypress","柏树",zh-CN
"Daedalus","代达罗斯",zh-CN
"Dafne","达夫内",zh-CN
"Dahlia","大丽花",zh-CN
"Daisy Wences","黛西·文斯",zh-CN
"Dak Galbi Chicken Burrito","甜辣炒鸡卷饼",zh-CN
"Dal “Twister” Bojang","达尔·“旋风”·博扬",zh-CN
"Dalton Colabello","道尔顿·科拉贝洛",zh-CN
"Damage of Property","损坏财物",zh-CN
"Damage Reduction","伤害减免",zh-CN
"Damage Reduction:","伤害减免：",zh-CN
"damage type","伤害类型",zh-CN
"Darby Keilich","达比·凯利希",zh-CN
"Dare to Fly","一往无前",zh-CN
"Dark Green","深绿色",zh-CN
"Dark Grey","Rifle Green",zh-CN
"Dark Red","暗红色",zh-CN
"Dark Storm","暗暴",zh-CN
"Darkside","黑暗面",zh-CN
"Darnell Ajay","达尼尔·阿贾",zh-CN
"Darnell Ajay Homestead","达尼尔·阿贾 定居点",zh-CN
"Darnell ward","达尼尔·沃德",zh-CN
"Dash Harlan","达什·哈兰",zh-CN
"Dashiell Appraisal Services","达希尔评估服务",zh-CN
"Datacache","数据缓存",zh-CN
"Dauntless","无畏",zh-CN
"Davi Ling","达维·玲",zh-CN
"Davien","戴维恩",zh-CN
"Davin","戴文",zh-CN
"Davlos","戴弗洛",zh-CN
"Davon O’Hara","达文·奥哈拉",zh-CN
"Day of the Vara","瓦拉节",zh-CN
"Day One","上工日",zh-CN
"Day One: A New Dawn for Aremis Post","《第一天：阿雷米斯前哨站的新黎明》",zh-CN
"Daybreak","破晓",zh-CN
"Daymar","戴玛尔",zh-CN
"Daymar in Bloom","花开戴玛尔",zh-CN
"Daymar's Run","戴玛尔峡谷",zh-CN
"Dayton Farro","代顿·法罗",zh-CN
"De Biasio","德·比亚西奥",zh-CN
"De Leon","德莱昂",zh-CN
"Deacon Messer II","迪肯·梅塞尔/梅塞尔二世",zh-CN
"Deacon Tobin","迪肯·托宾",zh-CN
"Dead Saints","死亡圣徒",zh-CN
"Deadeye","亡者之眼",zh-CN
"Deadfall","致命陷阱",zh-CN
"Deadrig Shotgun","死钻霰弹枪",zh-CN
"Deakins Research Outpost","迪金斯科研前哨站",zh-CN
"Dean Kellar","迪恩·凯拉",zh-CN
"Death's Head","死亡头骨",zh-CN
"DeathGrrrr","死亡咆哮",zh-CN
"Debnam","迪博南",zh-CN
"Decari","德卡利菌",zh-CN
"Decari Pod","德卡利孢囊",zh-CN
"Deck the Hull","盛装打扮",zh-CN
"DeconPen","辐康笔",zh-CN
"Decoy","诱饵弹",zh-CN
"Deep-Space","深空",zh-CN
"Defender","防卫者",zh-CN
"Defenders of the Free","自由卫士",zh-CN
"Defense","防御",zh-CN
"Defense Committee","防务委员会",zh-CN
"Defiance","蔑视",zh-CN
"Defiant","挑战",zh-CN
"Degnous Root","德古尼斯藻根",zh-CN
"Dehydrating","口渴",zh-CN
"Delamar","德拉玛",zh-CN
"Delinquent Restitution","拖欠赔款",zh-CN
"Delivery Digest","物流摘要",zh-CN
"Dellin","德林",zh-CN
"Delphi","【待定】Delphi / 德尔斐",zh-CN
"Delta (1x Reflex)","德尔塔 (1倍反射)",zh-CN
"Deltamax","德尔塔Max",zh-CN
"Demeco","德美科",zh-CN
"Demeco Energy Lmg","德美科 能量轻机枪",zh-CN
"Demexatrine","地美沙群",zh-CN
"Demon Fang Combat Knife","恶魔利齿 战术匕首",zh-CN
"Denim Manufacturing Company","牛仔布制造公司",zh-CN
"Dennis Gethart","丹尼斯·格哈特",zh-CN
"Denver Samuels","丹佛·萨缪尔斯",zh-CN
"Deo","迪欧",zh-CN
"Deo Shirt","迪欧 衬衫",zh-CN
"Department of Transportation and Navigation","运输与交通部",zh-CN
"Deputy Assistant Director","助理副局长",zh-CN
"Derelict Outpost","废弃前哨站",zh-CN
"Derion","德隆",zh-CN
"Desert","沙漠迷彩",zh-CN
"Desert Digital","沙漠迷彩",zh-CN
"Desert Planet","沙漠行星",zh-CN
"Desert Shadow","沙漠之影",zh-CN
"Destiny","命运",zh-CN
"Destruction of Property","毁坏财物",zh-CN
"Destruction of Vehicle","毁坏载具",zh-CN
"detatium fruit","毒陀果",zh-CN
"detatrine","得他啶",zh-CN
"DetoxPen","解毒笔",zh-CN
"Devastator","破坏者",zh-CN
"Devastator Energy Shotgun","破坏者 能量霰弹枪",zh-CN
"DevCo Group","发展合作集团",zh-CN
"Devereaux","德维尔科斯",zh-CN
"Devin ""Scorch"" Marcus","德温·“ 斯考奇”·马库",zh-CN
"Devlin Scrap & Salvage","德夫林废品回收站",zh-CN
"Devoue","奉献",zh-CN
"Diamond","钻石",zh-CN
"Diamond Laminate","钻石层压板",zh-CN
"different is good","与众不同 卓荦不凡",zh-CN
"Diligence","勤奋",zh-CN
"Diluthermex","稀热树脂",zh-CN
"Dina Deloit","迪娜·德洛特",zh-CN
"Dina Rhogen","迪纳·欧金",zh-CN
"Dino Benson","迪诺·本森",zh-CN
"Dinyx Solventation","德尼克斯熔解法",zh-CN
"Director","局长",zh-CN
"Discovered","探索频道",zh-CN
"Dispatcher","调度员",zh-CN
"Dispatches from the Dark","暗影急件",zh-CN
"Distilled Spirits","蒸馏酒精",zh-CN
"Distortion","畸变",zh-CN
"distribution center","配送中心",zh-CN
"divestment","转让",zh-CN
"DMC","丹宁牛仔",zh-CN
"dogwood","梾木",zh-CN
"Dolivine","暗橄榄石",zh-CN
"Dominator","统治者",zh-CN
"Dominic Martino","多米尼克·马蒂诺",zh-CN
"Donnell Flanagan","唐纳尔·佛拉纳根",zh-CN
"Donny","唐尼",zh-CN
"DoNoNo","多诺诺",zh-CN
"Doomsday","末日护甲",zh-CN
"Dopple","多普勒",zh-CN
"Double Dog","双管热狗",zh-CN
"Dovo","都沃",zh-CN
"DR-XJ1","DR Model-XJ1",zh-CN
"DR-XJ2","DR Model-XJ2",zh-CN
"DR-XJ3","DR Model-XJ3",zh-CN
"Dr. Colby","科尔比医生",zh-CN
"Dr. Pontrous","蓬图尔斯博士",zh-CN
"Dracaena Pura","洁净龙血树",zh-CN
"Dracaena Pura","洁净龙血树",zh-CN
"Draco","天龙座",zh-CN
"Dragon Stellar Transit Company","龙之星运输公司",zh-CN
"Dragonfly","蜻蜓",zh-CN
"Dragonfly Star Kitten","蜻蜓 星空猫",zh-CN
"Dragonfly Yellowjacket","蜻蜓 黄胡蜂",zh-CN
"Drake Cutter Rambler","德雷克 小刀 漫步者",zh-CN
"Drake Interplanetary","德雷克行星际",zh-CN
"Drake Interplanetary Defencecon","德雷克行星际防务展",zh-CN
"Drassik","德拉西克",zh-CN
"Draug","德劳格",zh-CN
"Dream Wishes","梦愿",zh-CN
"Drema Injector","美梦 注射器",zh-CN
"Dress shoe","礼服鞋",zh-CN
"Drift","漂泊",zh-CN
"Drifter","漂流者",zh-CN
"Driller","毒钻",zh-CN
"Drivetrain","传动系统",zh-CN
"Drizzle","""细雨""",zh-CN
"Drop Kings","落王者",zh-CN
"DS-12 Force Propulsion Grenade","DS-12 重力手榴弹",zh-CN
"Duck Sword","小鸭刀",zh-CN
"Dudley & Daughters","达德利父女空间站",zh-CN
"Dumper's Depot","倾卸者仓库",zh-CN
"Dumper's Depot T-shirt","倾卸者仓库 T恤",zh-CN
"Dunder Shipping Logistics","冬德尔航运物流",zh-CN
"Dunlow Derby","【暂定】顿洛德比",zh-CN
"Dunlow Ridge","顿洛山脉",zh-CN
"Dunlow Ridge Aid Shelter","顿洛山脉援助避难所",zh-CN
"Dupree","杜普里",zh-CN
"Durabull","杜拉博",zh-CN
"DuraJet","杜拉汞",zh-CN
"Durango","杜兰戈",zh-CN
"DuraWork","笃工",zh-CN
"Durus","杜鲁斯",zh-CN
"Dust","尘埃",zh-CN
"Dust Devil","尘魔",zh-CN
"Dusters","嗜尘者",zh-CN
"DustUp","扬尘",zh-CN
"Dwarf Planet","矮行星",zh-CN
"DX20","DX20",zh-CN
"Dymantium","代曼合金",zh-CN
"DynaFlex","高韧材料",zh-CN
"Dynaflux","动力流",zh-CN
"Dynamic Zoom (rel.)","动态缩放",zh-CN
"E'tam","艾坦药草",zh-CN
"Eager Flats","埃格平原",zh-CN
"Eager Flats Aid Shelter","埃格平原援助避难所",zh-CN
"Earl Chisum","厄尔·奇桑姆",zh-CN
"Ebony","乌黑色",zh-CN
"Echo","回声",zh-CN
"Echo Eleven","回音十一号",zh-CN
"Eckhart Security","埃克哈特安保",zh-CN
"Eclipse","日蚀",zh-CN
"Eclipse Mutual","日食保险",zh-CN
"Eclipse T-shirt","日蚀T恤",zh-CN
"Eco Flow","生态流",zh-CN
"Ectio","埃克提",zh-CN
"Ed Biollo","埃德·比奥罗",zh-CN
"Eda","伊达",zh-CN
"Eddie Parr","艾迪·帕尔",zh-CN
"Edgerider sneakers","边缘骑士运动鞋",zh-CN
"Edgewear","耐磨工装裤",zh-CN
"EDL automated vehicle services","EDL 自动化载具服务系统",zh-CN
"Edo Inc.","埃度公司",zh-CN
"Edward Kesamyn","爱德华·凯萨明",zh-CN
"Eealus","埃厄罗斯",zh-CN
"Effective Range","有效射程",zh-CN
"EHS","帝国健康服务",zh-CN
"Ejection Rejection","拒绝弹射",zh-CN
"El Filipiak","埃尔·菲利皮亚克",zh-CN
"El Tieno","艾尔·蒂埃诺",zh-CN
"El'sin","艾尔'欣",zh-CN
"Elaine Ward","伊莱恩·沃德",zh-CN
"Electric Blue","钢青 （纯色蓝）",zh-CN
"Electromagnetic","电磁波",zh-CN
"Electron","电子",zh-CN
"Electrostarolysis","电解化晶提纯法",zh-CN
"Electrostatic Ion technology","静电离子技术",zh-CN
"Elespo","俄列斯泼",zh-CN
"Elira Awards","艾薇拉奖",zh-CN
"Elite Operative","精英特派人员",zh-CN
"Ella Tieno","艾拉·蒂埃诺",zh-CN
"Ellis","埃利斯",zh-CN
"Ellroy Cass","埃尔罗伊·卡斯",zh-CN
"Ellroy's","埃尔罗伊咖啡店",zh-CN
"Elsen","埃尔森",zh-CN
"Elsewhere","别处",zh-CN
"Elysian Bloom","极乐花",zh-CN
"Elysium","极乐",zh-CN
"Ember","灰烬",zh-CN
"Ember Storm","余烬风暴",zh-CN
"Emergency Beacons","应急信标",zh-CN
"Emergency Shelter","紧急避难所",zh-CN
"Emilion","伊米里安",zh-CN
"Emily Minot","艾米丽·米诺特",zh-CN
"Emily Walzer","艾米丽·瓦泽",zh-CN
"emission cloud","放射云",zh-CN
"Emod","伊莫德",zh-CN
"EMP Warefare","EMP战斗机",zh-CN
"Emperor Bloom","帝王花",zh-CN
"Emperor Blossom","帝王花",zh-CN
"Empire Health Services","帝国健康服务",zh-CN
"Empire Health Services Medstation","帝国健康服务医疗站",zh-CN
"Empire Report","帝国实报",zh-CN
"Empire Today","帝国今日",zh-CN
"Empire Wildlife Federation","帝国野生动物协会",zh-CN
"Empire's Overlooked","帝国的疏忽",zh-CN
"Empyrean Park","至高庭园",zh-CN
"Endeavor","奋进",zh-CN
"Endeavor Biodome Pod","奋进 生态舱",zh-CN
"Endeavor Fuel Pod","奋进 燃料舱",zh-CN
"Endeavor General Research Pod","奋进 通用科研舱",zh-CN
"Endeavor Landing Bay","奋进 停泊舱",zh-CN
"Endeavor Service Equipment and Crew Pod","奋进 服务设备及人员舱",zh-CN
"Endeavor Supercollider Pod","奋进 超级对撞机舱",zh-CN
"Endgame","终局空间站",zh-CN
"Endless Odyssey Station","无尽漫游站",zh-CN
"Endo","内冷",zh-CN
"Endurance","耐力",zh-CN
"Energizing","充沛精力",zh-CN
"Engineering","工程模式",zh-CN
"Engler","恩格勒",zh-CN
"Engler Observation Station","英格尔观察站",zh-CN
"Ensign","少尉",zh-CN
"Enter Atmosphere","突入大气",zh-CN
"Entry descent & landing assist","进入、下降和着陆辅助系统",zh-CN
"Envy","恋慕",zh-CN
"Eos","黎明女神",zh-CN
"EP-5 EMP Grenade","EM-5 EMP 手榴弹",zh-CN
"EQ athletic pants","EQ 运动裤系列",zh-CN
"Equinox","昼夜",zh-CN
"Erebos","黑暗之神",zh-CN
"Ergo","厄戈",zh-CN
"Eria Quint","埃里亚·坤特",zh-CN
