source,target,tgt_lng
"Chronicles of the New Horadrim, Part Two",《新赫拉迪姆编年史》第二部,zh-CN
Cir,策尔,zh-CN
Circle,指圈,zh-CN
Citadel Coin,城堡金币,zh-CN
Citadel Coin Cache,城堡金币宝匣,zh-CN
City Records,城市记录,zh-CN
Clamor Core,喧嚣之核,zh-CN
Claymore,重型巨剑,zh-CN
Cleansing Prayer,净化祷告,zh-CN
Cleaver,砍斧,zh-CN
Club,木棒,zh-CN
Cluckeye,啄目弓,zh-CN
Cluckonomicon,鸣典,zh-CN
Clump of Seaweed,海草团块,zh-CN
Codex,圣典,zh-CN
Coil,环戒,zh-CN
Coiling Ward,卷曲结界,zh-CN
Coiling Ward Cache,卷曲结界宝匣,zh-CN
Coilneck Loop,缠颈之环,zh-CN
Cold-Steel Bow,冷钢弓,zh-CN
Collection of Amulets,护符收藏,zh-CN
Collection of Boots,靴子收藏,zh-CN
Collection of Chaos,混沌收藏,zh-CN
Collection of Chestplates,胸甲收藏,zh-CN
Collection of Gauntlets,护手收藏,zh-CN
Collection of Helms,头盔收藏,zh-CN
Collection of Leg Guards,护腿收藏,zh-CN
Collection of Mysteries,神秘收藏,zh-CN
Collection of One-handed Weapons,单手武器收藏,zh-CN
Collection of Rings,戒指收藏,zh-CN
Collection of Talismans,护身符收藏,zh-CN
Collection of Two-Handed Weapons,双手武器收藏,zh-CN
Combat Hatchet,作战小斧,zh-CN
Combat Shield,作战盾,zh-CN
Common Bow,普通弓,zh-CN
Companion Augments,同伴强化,zh-CN
Companion Efficiency,同伴效能,zh-CN
Companion Innovation,同伴创新,zh-CN
Compassion,怜悯,zh-CN
Composite Staff,复合杖,zh-CN
Concealed Letter,隐秘的信件,zh-CN
Concealed Note,隐秘的便笺,zh-CN
Condemnation,定罪,zh-CN
Condemnation (Crucible),定罪（魔埚）,zh-CN
Condition Runes Cache,条件符文宝匣,zh-CN
Conjuration Augments,召法强化,zh-CN
Conjuration Cache,召唤魔法宝匣,zh-CN
Conjuration Efficiency,召唤魔法效能,zh-CN
Conjuration Finesse,召唤魔法巧变,zh-CN
Conjuration Fortune,召法幸运,zh-CN
Conjuration Wand,召法魔杖,zh-CN
Conqueror's Crest,征服者之冠,zh-CN
Contracurse Ward,诅咒防护结界,zh-CN
Conviction,信念,zh-CN
Convocation of Spirits,召集众灵,zh-CN
Coop de Grâce,鸡舍慈悲,zh-CN
Coral Plate,珊瑚甲,zh-CN
Core Augments — Barbarian,核心强化：野蛮人,zh-CN
Cornucopia,丰饶之角,zh-CN
Corrupted Claw of Andariel,安达莉尔的腐化之爪,zh-CN
Corrupted Essence,腐化精魂,zh-CN
Corrupted Eye of Belial,彼列的腐化之眼,zh-CN
Corrupted Horn of Duriel,督瑞尔的腐化之角,zh-CN
Corrupted Roots,腐化根藤,zh-CN
Corrupted Tongue of Azmodan,阿兹莫丹的腐化之舌,zh-CN
Corruption,腐蚀,zh-CN
Cosmohoplon,空宇之盾,zh-CN
Coven Crate,巫会之箱,zh-CN
Coven Initiate Cache,巫会见习者宝匣,zh-CN
Coven Parcel,巫会包裹,zh-CN
Coven's Cowl,巫师会兜帽,zh-CN
Coven's Gloves,巫师会手套,zh-CN
Coven's Raiment,巫师会法衣,zh-CN
Coven's Slippers,巫师会便鞋,zh-CN
Coven's Trunks,巫师会短裤,zh-CN
Cowl of Malefic Torment,恶念折磨之冠,zh-CN
Cowl of the Nameless,无名者兜帽,zh-CN
Cracked Jewelry,裂开的首饰,zh-CN
Crafting,制作,zh-CN
Crafting Cache,制作宝匣,zh-CN
Crafting Materials Cache,制作材料箱,zh-CN
Crafting Materials: Abstruse Sigil,制作材料：玄奥符印,zh-CN
Crafting Materials: Angelbreath,制作材料：天使之息,zh-CN
Crafting Materials: Baleful Fragment,制作材料：凶星碎片,zh-CN
Crafting Materials: Coiling Ward,制作材料：卷曲结界,zh-CN
Crafting Materials: Forgotten Soul,制作材料：遗忘之魂,zh-CN
Crafting Materials: Masterworking,制作材料：精造,zh-CN
Crafting Materials: Scattered Prism,制作材料：散光棱柱,zh-CN
Crag Hammer,钉头锤,zh-CN
Cragstaff,峭壁长杖,zh-CN
Cranequin,机弩,zh-CN
Crate of Vampire Spoils,吸血鬼战利品箱,zh-CN
Craze of the Dead God,死去神灵的疯狂,zh-CN
Creased Invitation,起皱的邀请函,zh-CN
Creased Letter,皱折的信,zh-CN
Crest of Rathma,拉斯玛的纹章,zh-CN
Crocodilian Eye,鳄鱼之眼,zh-CN
Crook of the Grinning Shaman,狞笑萨满的巨镰,zh-CN
Crooked Staff,扭曲的法杖,zh-CN
Crookfish,诡鳍鱼,zh-CN
Cross Axe,十字斧,zh-CN
Crossbow,弩,zh-CN
Crow Fetish,乌鸦物神,zh-CN
Crowbill,鸦嘴锄,zh-CN
Crown of Baleful Intent,邪恶意图冠冕,zh-CN
Crown of Lucion,路西昂之冠,zh-CN
Crude Totem,粗制图腾,zh-CN
Cruel Assassin's Barding,残忍刺杀者的坐骑护具,zh-CN
Cruel Assassin's Saddlebag,残忍刺杀者的马鞍包,zh-CN
Crumbling Leaflet,破碎的传单,zh-CN
Crumpled Journal Page,褶皱的日志书页,zh-CN
Crumpled Paper,褶皱的纸张,zh-CN
Crumpled Parchment,褶皱的羊皮纸,zh-CN
Crumpled Warning,皱巴巴的警告信,zh-CN
Cruor's Embrace,库虏尔之拥,zh-CN
Crusader's Letter,圣教军的信,zh-CN
Crushing Elixir,粉碎药剂,zh-CN
Crux of the False Prophet,伪先知的奥义,zh-CN
Cryomantic Touch,冰术之触,zh-CN
Cryptic Partizan,秘文阔头枪,zh-CN
Crystal Greatsword,水晶大剑,zh-CN
Cudgel,大棒,zh-CN
Cultist Prayer Book,邪教徒祷词书,zh-CN
Cultist Writings,邪教徒的文稿,zh-CN
Curative Cache,治愈宝匣,zh-CN
Currency Cache,货币宝匣,zh-CN
Cursed Scroll of Chaos,被诅咒的混乱卷轴,zh-CN
Cursed Scroll of Hatestalker,被诅咒的憎恨追猎者卷轴,zh-CN
Cursed Scroll of Recklessness,被诅咒的鲁莽卷轴,zh-CN
Cursed Scroll of Tranquility,被诅咒的宁静卷轴,zh-CN
Cutpurse Shawl,扒手披肩,zh-CN
Cutter,切割者,zh-CN
Cutthroat,刺杀者,zh-CN
Cutthroat Augments,刺杀强化,zh-CN
Cutthroat Cache,刺杀者宝匣,zh-CN
Cutthroat Finesse,刺杀巧变,zh-CN
DNS this is using eldriun's appearance,DNS 此物品使用艾尔度因的外观,zh-CN
Dagger,匕首,zh-CN
Damaged Journal,破损的日志,zh-CN
Damp Journal,潮湿的日志,zh-CN
Damp Letter,受潮的信,zh-CN
Dangerous Catch,危险捕获物,zh-CN
Dante,但丁,zh-CN
Dark Banner,黑暗战旗,zh-CN
Dark Citadel Cache,黑暗堡垒宝匣,zh-CN
Dark Citadel Challenger's Cache,黑暗堡垒挑战者的宝匣,zh-CN
Dark Citadel Gear Cache,黑暗堡垒装备宝匣,zh-CN
Dark Citadel Gem Cache,黑暗堡垒宝石宝匣,zh-CN
Dark Elder Axe,黑暗长者之斧,zh-CN
Dark Howl,黑暗嚎叫,zh-CN
Dark Knight's Barding,黑暗骑士的坐骑护具,zh-CN
Dark Knight's Strongbox,黑暗骑士的保险箱,zh-CN
Dark Stalker's Medallion,黑暗追猎者的勋章,zh-CN
Darkblade,黑暗之刃,zh-CN
Darkling,暗影鱼,zh-CN
Darkness Vanguard,黑暗先锋,zh-CN
Dawnbreaker,破晓者,zh-CN
Dawnfire,黎明之火,zh-CN
Daze Control,迷惑控制,zh-CN
Death Charm,死亡神符,zh-CN
Death Mace,死亡钉锤,zh-CN
Death's Defense,亡者之御,zh-CN
Death's Dirk,索命长匕,zh-CN
Death's Pavane,死亡帕凡舞,zh-CN
Death's Reach,死亡延伸,zh-CN
Deathdealer's Point,死亡使者之尖刃,zh-CN
Deathgrip,死亡之握,zh-CN
Deathless Visage,不死之面,zh-CN
Deathling's Eyelet,亡者孔戒,zh-CN
Deathmask of Nirmitruq,涅米特鲁克的死亡面具,zh-CN
Deathshead,死亡之首,zh-CN
Deathspeaker's Pendant,亡语者的吊坠,zh-CN
Debt,债,zh-CN
Decay Innovation,凋零创新,zh-CN
Decaying Shaman's Skull,腐烂的萨满之颅,zh-CN
"Deceitful Memory, Part 1",欺诈的回忆，第一部,zh-CN
"Deceitful Memory, Part 2",欺诈的回忆，第二部,zh-CN
"Deceitful Memory, Part 3",欺诈的回忆，第三部,zh-CN
"Deceitful Memory, Part 4",欺诈的回忆，第四部,zh-CN
"Deceitful Memory, Part 5",欺诈的回忆，第五部,zh-CN
Decimating Desecration,重挫亵渎,zh-CN
Decorated Skull,装饰头骨,zh-CN
Defector's Note,叛逃者的纸条,zh-CN
Defensive Aspect Cache,防御威能宝匣,zh-CN
Defensive Aspects,防御威能,zh-CN
Demigod Headsman,半神刽子手,zh-CN
Demolisher,破坏者,zh-CN
Demolition Finesse,抹灭巧变,zh-CN
Demon Horn,恶魔角,zh-CN
Demon's Eye,恶魔之眼,zh-CN
Demon's Heart,恶魔之心,zh-CN
Demon-Eye Sword,恶魔之眼长剑,zh-CN
Demonbinder,缚魔者,zh-CN
Demonblade,魔剑,zh-CN
Demonblade (Crucible),魔剑（魔埚）,zh-CN
Demonic Augur of Civo,恶魔塞沃神谕鱼,zh-CN
Demonic Crookfish,恶魔诡鳍鱼,zh-CN
Demonic Kokalodon,恶魔科卡洛顿鱼,zh-CN
Demonic Morayaga,恶魔蛇鳗鱼,zh-CN
Demonic Neme-Senga,恶魔奈美森加鱼,zh-CN
Demonic Warlord's Barding,恶魔督军坐骑护具,zh-CN
Demonic Warlord's Windchimes,恶魔督军的风铃,zh-CN
Demonic Zakarati,恶魔扎卡拉提鱼,zh-CN
Demonologist,恶魔学家,zh-CN
Demotic Longbow,平民长弓,zh-CN
Desert Escape,沙海逃亡,zh-CN
Desperate March,绝命行军,zh-CN
Despoiler's Reaper,掠夺者的收割,zh-CN
Destroyer's Cache,毁灭者的宝匣,zh-CN
Destroyer's Crafting Cache,毁灭者的制作宝匣,zh-CN
Destroyer's Equipment Cache,毁灭者的装备宝匣,zh-CN
Destroyer's Summoning Cache,毁灭者的召唤宝匣,zh-CN
Devil Tooth Wand,邪魔尖牙魔杖,zh-CN
Devil's Polearm,魔道长柄武器,zh-CN
Devious Malignant Ichor,阴险恶念魔脓液,zh-CN
Devotional,祷文,zh-CN
Diadem of the Ancient,上古之人的冠冕,zh-CN
Diamond Fragment,钻石碎片,zh-CN
Diamond Jewelry Cache,首饰宝匣：钻石,zh-CN
Diluvian Blade,狄卢维恩之刃,zh-CN
Dire Mace,恐怖钉锤,zh-CN
Dirge of Airidah,艾蕊达哀歌,zh-CN
Dirge of Odium,憎恶的哀怨挽歌,zh-CN
Dirk,长匕首,zh-CN
Discarded Journal,丢弃的日志,zh-CN
Disciple Augments,虔信者强化,zh-CN
Disciple Cache,虔信者宝匣,zh-CN
Disciple Efficiency,虔信者效能,zh-CN
Disciple Innovation,虔信者创新,zh-CN
Disgusting Box,恶心的箱子,zh-CN
Distilled Fear,提纯的恐惧,zh-CN
Distilled Fear Cache,提纯恐惧宝匣,zh-CN
Dolmen Stone,支石墓石,zh-CN
Dominion Chain,统御锁链,zh-CN
Doom Armor,厄运胸甲,zh-CN
Doom Casque,厄运头盔,zh-CN
Doom Cuisses,厄运腿甲,zh-CN
Doom Gauntlets,厄运护手,zh-CN
Doom Hammer,厄运锤,zh-CN
Doom Harbinger,末日先驱,zh-CN
Doom Orb,厄运球,zh-CN
Doom Treads,厄运步履,zh-CN
Doomblade,厄运之刃,zh-CN
Doombringer,末日使者,zh-CN
Doombringer (Crucible),末日使者（魔埚）,zh-CN
Doorknocker,城门重击者,zh-CN
Dorian,多利安,zh-CN
Double Axe,双刃斧,zh-CN
Drafted Letter,草拟信函,zh-CN
Dragon Spine,龙脊,zh-CN
Drakhelm Regalia,龙裔华饰骑甲,zh-CN
Drakonbeard,龙须鱼,zh-CN
Draught of Whispers,秘语灵药,zh-CN
Dread Flail,惊惧连枷,zh-CN
Dread Mace,骇人钉锤,zh-CN
Dread Pheasant Slayer,恐惧雉屠,zh-CN
Dread Poleaxe,恐怖长柄斧,zh-CN
Dread Shield,恐怖盾,zh-CN
Dreadful Augments,恐怖强化,zh-CN
Dream Catcher,捕梦网,zh-CN
Dreamwhisper Totem,梦语者图腾,zh-CN
Drifter's Boots,流浪汉靴,zh-CN
Drifter's Helm,流浪汉的头盔,zh-CN
Drifter's Hood,流浪汉兜帽,zh-CN
Drognan's Anguish,卓格楠的苦闷,zh-CN
Dropped Journal,被遗弃的日记,zh-CN
Druid Finesse,德鲁伊巧变,zh-CN
Druid Invigoration,德鲁伊振奋,zh-CN
Druid Motion,德鲁伊机动,zh-CN
Druidic Charm,德鲁伊神符,zh-CN
Druidic Heirloom Amulet,德鲁伊传家宝护符,zh-CN
Druidic Signet,德鲁伊徽戒,zh-CN
Druidic Spirit Offering,德鲁伊灵体供品,zh-CN
Dual Threat,双重威胁,zh-CN
Duelist Wand,决斗魔杖,zh-CN
Dune Thresher Hatchling,沙丘长尾幼蜥,zh-CN
Dungeon Cache,地下城宝匣,zh-CN
Duriel Purified,督瑞尔净化,zh-CN
Dust Daisy,沙尘雏菊,zh-CN
Dust Stone,尘石,zh-CN
Dusty Letter,蒙尘的信,zh-CN
Dusty Slip of Parchment,满是灰尘的羊皮纸,zh-CN
Dylithos Rod,迪利托斯之杖,zh-CN
Eagle Augments,天鹰强化,zh-CN
Eagle Cache,天鹰宝匣,zh-CN
Eagle Efficiency,天鹰效率,zh-CN
Eagle Innovation,天鹰创新,zh-CN
Eagle's Eye,天鹰之眼,zh-CN
Eaglehorn,鹰之号角,zh-CN
Earth Augments,大地强化,zh-CN
Earth Cache,大地宝匣,zh-CN
Earth Staff,大地法杖,zh-CN
Earthbreaker,裂地者,zh-CN
Earthend Band,天涯指环,zh-CN
Earthshaper,大地塑造者,zh-CN
Ebonpiercer,黑檀穿孔符,zh-CN
Echo Circle,回响指圈,zh-CN
Echo of Kwatli,库瓦特里的回音,zh-CN
Echoing Whisper,回荡低语,zh-CN
Ector's Bag of Materials,埃克托的材料包裹,zh-CN
Ector's Gift,埃克托的礼物,zh-CN
Edge of Lilith's Blade,莉莉丝之刃的锋刃,zh-CN
Eerie Samples,怪异的样本,zh-CN
Effect Runes Cache,效果符文宝匣,zh-CN
Egg,卵,zh-CN
Eggcecutioner,卵之处决者,zh-CN
Eggis,卵之神盾,zh-CN
"El'Druin, Sword of Justice",艾尔度因，正义之剑,zh-CN
Elder Aegis,长者壁垒,zh-CN
Elder Broadaxe,长者阔斧,zh-CN
Elder Druid Barding,年迈德鲁伊坐骑护具,zh-CN
Elder Druid's Totem,年迈德鲁伊图腾,zh-CN
Elder Mace,长者钉锤,zh-CN
Elder Polearm,长者长柄武器,zh-CN
Elder Scythe,长者镰刀,zh-CN
Elder Shiv,长者的袖匕,zh-CN
Elder Sigil Grimoire,长者符印魔典,zh-CN
Elder Spirit Crossbow,长者之灵劲弩,zh-CN
Elder Staff,长老法杖,zh-CN
Elder's Sandal,长者的便鞋,zh-CN
Elegant Glaive,优雅剑刃戟,zh-CN
Elegant Polearm,优雅长柄武器,zh-CN
Elegy,挽歌,zh-CN
Elemental Brand,元素烙印,zh-CN
Elemental Control,元素控制,zh-CN
Elemental Core,元素核心,zh-CN
Elemental Finesse,元素巧变,zh-CN
Elemental Finesse - Day,元素巧变（日）,zh-CN
Elemental Finesse - Night,元素巧变（夜）,zh-CN
Elemental Finesse — Night,元素巧变（夜）,zh-CN
Elemental Heart,元素之心,zh-CN
Elemental Surge — Day,元素激涌（日）,zh-CN
Elemental Surge — Night,元素激涌（夜）,zh-CN
Elements of Hatred,憎恨物资,zh-CN
Elements of Nemesis,夙敌物资,zh-CN
Elements of Witchcraft,巫法物资,zh-CN
"Elias' Research Notes, Part 1",厄莱亚斯的研究笔记，第一部分,zh-CN
"Elias' Research Notes, Part 2",厄莱亚斯的研究笔记，第二部分,zh-CN
"Elias' Research Notes, Part 3",厄莱亚斯的研究笔记，第三部分,zh-CN
"Elias' Research Notes, Part 4",厄莱亚斯的研究笔记，第四部分,zh-CN
Elixir Cache,药剂宝匣,zh-CN
Elixir of Advantage,优势药剂,zh-CN
Elixir of Advantage II,优势药剂 II,zh-CN
Elixir of Antivenin,抗毒血清药剂,zh-CN
Elixir of Aptitude,天资药剂,zh-CN
Elixir of Beast-slaying,猎兽药剂,zh-CN
Elixir of Cold Resistance,抗冰药剂,zh-CN
Elixir of Cold Resistance II,抗冰药剂 II,zh-CN
Elixir of Combatant Fortune,战斗命运药剂,zh-CN
Elixir of Cruelty,残暴药剂,zh-CN
Elixir of Demon-slaying,屠魔药剂,zh-CN
Elixir of Destruction,毁灭药剂,zh-CN
Elixir of Destruction II,毁灭药剂 II,zh-CN
Elixir of Fire Resistance,抗火药剂,zh-CN
Elixir of Fire Resistance II,抗火药剂 II,zh-CN
Elixir of Fortitude,坚韧药剂,zh-CN
Elixir of Fortitude II,坚韧药剂 II,zh-CN
Elixir of Fortuity,意外之财药剂,zh-CN
Elixir of Hollow Unmaking,腐虚屠灭药剂,zh-CN
Elixir of Holy Bolts,神圣霹雳药剂,zh-CN
Elixir of Iron Barbs,铁刺药剂,zh-CN
Elixir of Iron Barbs II,铁刺药剂 II,zh-CN
Elixir of Lightning Resistance,抗电药剂,zh-CN
Elixir of Lightning Resistance II,抗电药剂 II,zh-CN
Elixir of Magic Resist,抗魔药剂,zh-CN
Elixir of Man-slaying,屠杀药剂,zh-CN
Elixir of Momentum,乘胜追击药剂,zh-CN
Elixir of Obducite,欧伯度石药剂,zh-CN
Elixir of Phials,魔药药剂,zh-CN
Elixir of Poison Resistance,抗毒药剂,zh-CN
Elixir of Poison Resistance II,抗毒药剂 II,zh-CN
Elixir of Precision,精准药剂,zh-CN
Elixir of Precision II,精准药剂 II,zh-CN
Elixir of Resourcefulness,足智多谋药剂,zh-CN
Elixir of Resourcefulness II,足智多谋药剂 II,zh-CN
Elixir of Sacrifice,牺牲药剂,zh-CN
Elixir of Savagery,野蛮药剂,zh-CN
Elixir of Shadow Resistance,暗抗药剂,zh-CN
Elixir of Shadow Resistance II,暗抗药剂 II,zh-CN
Elixir of Swift Revival,迅速复活药剂,zh-CN
Elixir of Tailwind,顺风药剂,zh-CN
Elixir of Undead-slaying,亡灵屠戮药剂,zh-CN
Elixir of the Learned,博闻强识药剂,zh-CN
Eluding Helm of Askarra,逸脱​阿斯卡拉头盔,zh-CN
Embalming Tool,防腐工具,zh-CN
Ember Staff,余烬法杖,zh-CN
Emberfury,余烬之怒,zh-CN
Emblem of Staalbreak,斯塔布雷克徽记,zh-CN
Embossed Leather Belt,雕花皮带,zh-CN
Emerald,绿宝石,zh-CN
Emerald Fragment,绿宝石碎片,zh-CN
Emerald Jewelry Cache,首饰宝匣：绿宝石,zh-CN
Emperor's End,帝皇的末日,zh-CN
Enchanter Wand,附能魔杖,zh-CN
Endurant Faith,忠贞信仰,zh-CN
Energy Staff,能量法杖,zh-CN
Enervated Strikes,衰弱打击,zh-CN
Engagement Ring,订婚戒指,zh-CN
Engraved Caduceus,雕花商神杖,zh-CN
Enhanced Primordial Dust,强化的源生粉尘,zh-CN
Enigma Cube,奥秘魔方,zh-CN
Enlacing Loop,缠结指环,zh-CN
Ensorcelled Ring,盈魔之戒,zh-CN
Entropic Tuning Prism,熵能调谐棱柱,zh-CN
Eom,伊欧姆,zh-CN
Equipment: Defensive Armor,装备：防御护甲,zh-CN
Equuleus Form,小马座甲,zh-CN
Eriman's Plea,伊里曼的请求,zh-CN
Erupting Chaos,喷发混沌,zh-CN
Esadora's Overflowing Cameo,艾瑟朵拉的流溢浮雕,zh-CN
Escalation Sigil,升级符印,zh-CN
Estuarian Symbol,河口湾徽记,zh-CN
Esu's Heirloom,艾苏的传家宝,zh-CN
Eternal Journey Chapter 2 Cache,永恒旅程第二章宝匣,zh-CN
Eternal Journey Chapter 3 Cache,永恒旅程第三章宝匣,zh-CN
Eternal Journey Chapter 4 Cache,永恒旅程第四章宝匣,zh-CN
Eternal Journey Chapter 5 Cache,永恒旅程第五章宝匣,zh-CN
Eternal Journey Chapter 6 Cache,永恒旅程第六章宝匣,zh-CN
Eternal Journey Chapter 7 Cache,永恒旅程第七章宝匣,zh-CN
Eternal Journey Chapter 8 Cache,永恒旅程第八章宝匣,zh-CN
Eternal Journey Chapter 9 Cache,永恒旅程第九章宝匣,zh-CN
Ethereal Plate,无形的板甲,zh-CN
Etna's Lost Dagger,埃特娜的失落匕首,zh-CN
Etsecheke's Walking Stick,艾斯切克的拐杖,zh-CN
Event Reward Cache,事件奖励宝匣,zh-CN
Every Invoker,每种召唤器,zh-CN
Excavation Log,发掘日志,zh-CN
Exceptional Armor,优异胸甲,zh-CN
Exceptional Boots,优异靴子,zh-CN
Exceptional Gloves,优异手套,zh-CN
Exceptional Helm,优异头盔,zh-CN
Exceptional Leggings,优异腿甲,zh-CN
Execution Innovation,处决创新,zh-CN
Experiment Log,实验日志,zh-CN
Expert Tempering Kit,专家回火材料箱,zh-CN
Expertise Elixir,专精药剂,zh-CN
Expired Elixir of Death Evasion,过期的绝境逢生药剂,zh-CN
Explosive Combinations,爆炸组合,zh-CN
Exquisite Blood,精纯鲜血,zh-CN
Exquisite Blood Cache,精纯鲜血宝匣,zh-CN
Eye of Baal,巴尔之眼,zh-CN
Eye of C'Thun,克苏恩之眼,zh-CN
Eye of Enkil,恩基尔之眼,zh-CN
Eyes in the Dark,暗夜凝望,zh-CN
Faded Diary,模糊的日记,zh-CN
Faded Journal Page,褪色的日志书页,zh-CN
Faded Letter,褪色的信,zh-CN
Faded Scroll,褪色卷轴,zh-CN
Faithless Cage,无信者笼甲,zh-CN
Falchion,弯刃剑,zh-CN
Falconer Axe,猎鹰者之斧,zh-CN
Falkata,镰刃剑,zh-CN
Fancy Quarterstaff,华美长杖,zh-CN
Fang of Tathamet,塔萨迈特的獠牙,zh-CN
Fang of the Vipermagi,蝮蛇法妖之牙,zh-CN
Fatecarver,刻命者,zh-CN
Fauchard,斩矛,zh-CN
Faussart,钩刃长枪,zh-CN
Favor Token,垂青代币,zh-CN
Feathered Polearm,羽毛长柄武器,zh-CN
Fecund Wand,丰饶魔杖,zh-CN
Fedric's Gift,费德里克的礼物,zh-CN
Fedric's Masterpiece,费德里克的杰作,zh-CN
Fer of Abaddon's Flesh,亚巴顿之肉之斐尔,zh-CN
Fer of Balazan's Bite,巴拉赞之噬之斐尔,zh-CN
Fer of Dauntless Faith,无畏信念之斐尔,zh-CN
Fer of Harash's Shadow,哈拉什之影之斐尔,zh-CN
Fer of Horazon's Chains,霍拉松的锁链之斐尔,zh-CN
Fer of Iron Conviction,钢铁定力之斐尔,zh-CN
Fer of Light's Epiphany,圣光启示之斐尔,zh-CN
Fer of Mefis' Fulcrum,墨菲斯之枢之斐尔,zh-CN
Fer of Practiced Technique,精进手段之斐尔,zh-CN
Fer of Radiant Fire,炽焰烈火之斐尔,zh-CN
Fer of Sescheron's Fury,赛斯切隆怒火之斐尔,zh-CN
Fer of Uncanny Insight,诡谲洞见之斐尔,zh-CN
Fer of the Black Shroud,漆黑帷幕之斐尔,zh-CN
Fer of the Crucible,狂战士炼狱之斐尔,zh-CN
Fer of the Nameless,无名者之斐尔,zh-CN
Fer of the Narrow Eye,锐眼凝眸之斐尔,zh-CN
Fer of the Red Wolf Moon,赤狼皓月之斐尔,zh-CN
Fer of the Sightless,盲眼难测之斐尔,zh-CN
Fer of the Threefold,三重道法之斐尔,zh-CN
Feral Effigy,狂野雕像,zh-CN
Feral Mace,野性钉锤,zh-CN
Festering Scripture,溃烂经文,zh-CN
Fetid Khazra Liver,腐臭的卡兹拉肝,zh-CN
Fields of Crimson,修罗场,zh-CN
Fields of Crimson (Crucible),修罗场（魔埚）,zh-CN
Fiend Rose,恶魔玫瑰,zh-CN
Fiendish Folio,恶魔图册,zh-CN
Finger-wreath,指上花环,zh-CN
Firebats Servant,火蝠仆从,zh-CN
First Journey Cache,第一旅程宝匣,zh-CN
First Journey Crafting Cache,第一旅程制作宝匣,zh-CN
Firstborn Greatsword,初诞者巨剑,zh-CN
Fist of the Iron Rose,铁玫瑰之拳,zh-CN
Fists of Fate,命运之拳,zh-CN
Fists of War,战争之拳,zh-CN
Fitness Efficiency,体能效率,zh-CN
Flail,连枷,zh-CN
Flamberge,焰形剑,zh-CN
Flame Glaive,烈焰剑刃戟,zh-CN
Flamescar,焰痕,zh-CN
Flameweaver,织火者,zh-CN
Flammard,焰刃剑,zh-CN
Flanged Mace,凸缘钉锤,zh-CN
Flatbow,平板弓,zh-CN
Flawless Horadric Amethyst,无瑕的赫拉迪姆紫宝石,zh-CN
Flawless Horadric Diamond,无瑕的赫拉迪姆钻石,zh-CN
Flawless Horadric Emerald,无瑕的赫拉迪姆绿宝石,zh-CN
Flawless Horadric Ruby,无瑕的赫拉迪姆红宝石,zh-CN
Flawless Horadric Sapphire,无瑕的赫拉迪姆蓝宝石,zh-CN
Flawless Horadric Skull,无瑕的赫拉迪姆头骨宝石,zh-CN
Flawless Horadric Topaz,无瑕的赫拉迪姆黄宝石,zh-CN
Flawless Ruby,无瑕的红宝石,zh-CN
Fleeting Hordes Compass,飞驰魔潮罗盘,zh-CN
Flesh Sever,分尸者,zh-CN
Flesh-made Barb,血肉刺甲,zh-CN
Flesh-weld Rod,血肉焊接杖,zh-CN
Fleshrender,血肉撕裂者,zh-CN
Fleshwrit Carapace,血肉铭文甲壳,zh-CN
Flickerstep,摇曳之步,zh-CN
Floaty Bobble,漂浮球,zh-CN
Florid Letter,华丽的信件,zh-CN
Focus,聚能器,zh-CN
Focus of the Avenged,雪恨者的聚能器,zh-CN
Folded Letter,折叠的信,zh-CN
Footfalls of the Waning World,衰亡世界的足音,zh-CN
Force of Will,意志伟力,zh-CN
Forebearer's Cleaver,先祖砍斧,zh-CN
Foreign Claw,异域之爪,zh-CN
Foreign Fang,异域尖牙,zh-CN
Forest Augments,森林强化,zh-CN
Forester's Axe,森林战斧,zh-CN
Forestgem Halberd,森林明珠斧枪,zh-CN
Forgotten Bow,遗忘之弓,zh-CN
Forgotten Codex,遗忘法典,zh-CN
Forgotten Scythe,遗忘之镰,zh-CN
Forgotten Soul,遗忘之魂,zh-CN
Forgotten Soul Cache,遗忘之魂宝匣,zh-CN
Forgotten Sword,遗忘之剑,zh-CN
Forked Axe,叉斧,zh-CN
Formal Request,正式申请,zh-CN
Foul Embrace,邪秽之拥,zh-CN
Fourblade,四刃,zh-CN
Fourth Journey Cache,第四旅程宝匣,zh-CN
Fourth Journey Crafting Cache,第四旅程制作宝匣,zh-CN
Fourth Journey Summoning Cache,第四旅程召唤宝匣,zh-CN
Fractured Core,碎裂核心,zh-CN
Fractured Runestone,破碎的符文石,zh-CN
Fractured Winterglass,破碎冬镜,zh-CN
Fresh Meaty Barding,新鲜血肉坐骑护具,zh-CN
Friend of the Bog Grimoire,泥沼之友魔典,zh-CN
Frigid Heart,僵冻之心,zh-CN
Frost Augments,寒霜强化,zh-CN
Frost Augments — Frozen,寒霜强化——冻结,zh-CN
Frost Cache,寒霜宝匣,zh-CN
Frost Cage,寒霜牢笼,zh-CN
Frost Finesse,寒霜巧变,zh-CN
Frostbloom,霜花,zh-CN
Frostburn,霜燃,zh-CN
Frozen Journal,冻结的日志,zh-CN
Full Grain Leather,全粒面皮革,zh-CN
Fulmination,爆鸣,zh-CN
Funerary Mask,入殓面具,zh-CN
Fur-Lined Boots,毛皮内衬长靴,zh-CN
Fur-Lined Hood,毛皮内衬兜帽,zh-CN
Fur-Lined Mitts,毛皮内衬手套,zh-CN
